FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,SCHED_DEP_DATE,SCHED_DEP_TIME,ACTUAL_DEP_DATE,ACTUAL_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR_OF_MANUFACTURE,MANUFACTURER,ICAO_TYPE,ACTIVE_WEATHER
44587,19,9E,5247,N147PQ,JFK,RDU,2022-01-26,19:17:00,2022-01-26,19:20:00,19,-3,76,0,2007,Bombardier,CRJ9,0
44587,13,YX,5619,N204JQ,JFK,RDU,2022-01-26,13:30:00,2022-01-26,13:35:00,14,-5,91,0,2008,Embraer,E75L,0
44587,18,DL,655,N322NB,JFK,AUS,2022-01-26,18:30:00,2022-01-26,18:39:00,25,-9,231,0,2001,Airbus,A319,0
44587,8,DL,659,N322NB,JFK,AUS,2022-01-26,8:25:00,2022-01-26,8:30:00,13,-5,242,0,2001,Airbus,A319,0
44588,17,AA,2772,N852NN,JFK,AUS,2022-01-27,17:23:00,2022-01-27,17:29:00,14,-6,236,0,2010,Boeing,B738,0
44588,7,AA,2813,N997NN,JFK,AUS,2022-01-27,7:51:00,2022-01-27,8:00:00,20,-9,228,0,2016,Boeing,B738,0
44588,14,YX,4503,N126HQ,JFK,RDU,2022-01-27,14:22:00,2022-01-27,14:30:00,15,-8,70,0,2008,Embraer,E75L,0
44588,21,YX,4533,N105HQ,JFK,RDU,2022-01-27,21:34:00,2022-01-27,21:40:00,20,-6,72,0,2007,Embraer,E75L,0
44588,16,YX,4540,N109HQ,JFK,RDU,2022-01-27,16:42:00,2022-01-27,16:45:00,20,-3,73,0,2007,Embraer,E75L,0
44588,12,YX,4628,N137HQ,JFK,RDU,2022-01-27,12:47:00,2022-01-27,13:00:00,15,-13,68,0,2008,Embraer,E75L,0
44588,7,YX,4926,N132HQ,JFK,RDU,2022-01-27,7:50:00,2022-01-27,7:59:00,17,-9,69,0,2008,Embraer,E75L,0
44588,17,B6,1185,N193JB,JFK,RDU,2022-01-27,17:25:00,2022-01-27,17:29:00,29,-4,70,0,2005,Embraer,E190,0
44588,20,B6,1295,N636JB,JFK,AUS,2022-01-27,20:40:00,2022-01-27,20:40:00,16,0,239,0,2006,Airbus,A320,0
44588,12,B6,285,N274JB,JFK,RDU,2022-01-27,12:12:00,2022-01-27,12:20:00,26,-8,70,0,2007,Embraer,E190,0
44588,13,B6,295,N746JB,JFK,AUS,2022-01-27,13:43:00,2022-01-27,13:44:00,18,-1,237,0,2008,Airbus,A320,0
44588,20,B6,385,N306JB,JFK,RDU,2022-01-27,20:37:00,2022-01-27,20:40:00,18,-3,71,0,2009,Embraer,E190,0
44588,5,B6,585,N663JB,JFK,RDU,2022-01-27,5:48:00,2022-01-27,6:00:00,16,-12,70,0,2007,Airbus,A320,0
44588,20,B6,97,N966JT,JFK,DEN,2022-01-27,20:10:00,2022-01-27,20:00:00,23,10,228,0,2016,Airbus,A321,0
44588,21,DL,1077,N884DN,JFK,DEN,2022-01-27,21:04:00,2022-01-27,19:59:00,24,65,224,0,2017,Boeing,B739,0
44588,8,DL,1170,N718TW,JFK,DEN,2022-01-27,8:02:00,2022-01-27,8:05:00,16,-3,243,0,1999,Boeing,B752,0
44588,12,DL,1175,N336NB,JFK,AUS,2022-01-27,12:57:00,2022-01-27,13:05:00,18,-8,234,0,2002,Airbus,A319,0
44588,16,9E,4829,N337PQ,JFK,RDU,2022-01-27,16:45:00,2022-01-27,16:55:00,29,-10,72,0,2014,Bombardier,CRJ9,0
44588,8,9E,4873,N299PQ,JFK,RDU,2022-01-27,8:21:00,2022-01-27,8:15:00,23,6,67,0,2013,Bombardier,CRJ9,0
44588,11,9E,5113,N337PQ,JFK,RDU,2022-01-27,11:34:00,2022-01-27,11:42:00,34,-8,70,0,2014,Bombardier,CRJ9,0
44588,19,9E,5247,N301PQ,JFK,RDU,2022-01-27,19:14:00,2022-01-27,19:20:00,15,-6,70,0,2013,Bombardier,CRJ9,0
44588,13,YX,5619,N218JQ,JFK,RDU,2022-01-27,13:28:00,2022-01-27,13:35:00,13,-7,72,0,2007,Embraer,E75L,0
44588,19,DL,655,N365NB,JFK,AUS,2022-01-27,19:04:00,2022-01-27,18:39:00,18,25,233,0,2003,Airbus,A319,0
44588,8,DL,659,N365NB,JFK,AUS,2022-01-27,8:25:00,2022-01-27,8:30:00,26,-5,225,0,2003,Airbus,A319,0
44589,17,AA,2772,N880NN,JFK,AUS,2022-01-28,17:26:00,2022-01-28,17:29:00,24,-3,217,0,2011,Boeing,B738,1
44589,8,AA,2813,N352PS,JFK,AUS,2022-01-28,8:07:00,2022-01-28,8:00:00,42,7,230,0,2017,Boeing,B738,0
44589,14,YX,4503,N450YX,JFK,RDU,2022-01-28,14:44:00,2022-01-28,14:30:00,36,14,82,0,2021,Embraer,E75L,1
44589,16,YX,4540,N429YX,JFK,RDU,2022-01-28,16:35:00,2022-01-28,16:45:00,41,-10,83,0,2014,Embraer,E75L,1
44589,12,YX,4628,N452YX,JFK,RDU,2022-01-28,12:50:00,2022-01-28,13:00:00,48,-10,81,0,2021,Embraer,E75L,0
44589,7,YX,4926,N433YX,JFK,RDU,2022-01-28,7:30:00,2022-01-28,7:40:00,30,-10,79,0,2014,Embraer,E75L,0
44589,18,B6,1185,N307JB,JFK,RDU,2022-01-28,18:28:00,2022-01-28,17:29:00,16,59,85,0,2009,Embraer,E190,1
44589,20,B6,1295,N805JB,JFK,AUS,2022-01-28,20:33:00,2022-01-28,20:40:00,93,-7,207,0,2012,Airbus,A320,1
44589,12,B6,285,N329JB,JFK,RDU,2022-01-28,12:43:00,2022-01-28,12:20:00,37,23,79,0,2011,Embraer,E190,0
44589,14,B6,295,N580JB,JFK,AUS,2022-01-28,14:10:00,2022-01-28,13:44:00,45,26,216,0,2003,Airbus,A320,1
44589,20,B6,385,N190JB,JFK,RDU,2022-01-28,20:49:00,2022-01-28,20:40:00,66,9,92,0,2005,Embraer,E190,1
44589,5,B6,585,N599JB,JFK,RDU,2022-01-28,5:56:00,2022-01-28,6:00:00,13,-4,76,0,2004,Airbus,A320,0
44589,21,B6,97,N956JT,JFK,DEN,2022-01-28,21:25:00,2022-01-28,20:00:00,80,85,217,0,2015,Airbus,A321,1
44589,21,DL,1077,N913DU,JFK,DEN,2022-01-28,21:56:00,2022-01-28,19:59:00,52,117,211,0,2018,Boeing,B739,1
44589,8,DL,1170,N723TW,JFK,DEN,2022-01-28,8:03:00,2022-01-28,8:05:00,98,-2,224,0,2000,Boeing,B752,0
44589,12,DL,1175,N365NB,JFK,AUS,2022-01-28,12:56:00,2022-01-28,13:05:00,49,-9,220,0,2003,Airbus,A319,0
44589,18,9E,4829,N182GJ,JFK,RDU,2022-01-28,18:23:00,2022-01-28,16:55:00,16,88,88,0,2008,Bombardier,CRJ9,1
44589,8,9E,4873,N309PQ,JFK,RDU,2022-01-28,8:13:00,2022-01-28,8:15:00,93,-2,73,0,2014,Bombardier,CRJ9,0
44589,12,9E,5113,N182GJ,JFK,RDU,2022-01-28,12:43:00,2022-01-28,11:42:00,35,61,76,0,2008,Bombardier,CRJ9,0
44589,0,9E,5247,N901XJ,JFK,RDU,2022-01-28,0:00:00,2022-01-28,19:20:00,0,0,0,2,2007,Bombardier,CRJ9,0
44589,0,YX,5619,N209JQ,JFK,RDU,2022-01-28,0:00:00,2022-01-28,13:35:00,0,0,0,2,2008,Embraer,E75L,0
44589,0,DL,655,N336NB,JFK,AUS,2022-01-28,0:00:00,2022-01-28,18:39:00,0,0,0,2,2002,Airbus,A319,0
44589,10,DL,659,N336NB,JFK,AUS,2022-01-28,10:12:00,2022-01-28,8:30:00,121,102,216,0,2002,Airbus,A319,0
44590,0,AA,2772,N969NN,JFK,AUS,2022-01-29,0:00:00,2022-01-29,17:29:00,0,0,0,2,2015,Boeing,B738,0
44590,0,AA,2813,N994NN,JFK,AUS,2022-01-29,0:00:00,2022-01-29,7:59:00,0,0,0,2,2016,Boeing,B738,0
44590,18,B6,1185,N216JB,JFK,RDU,2022-01-29,18:40:00,2022-01-29,17:29:00,56,71,65,0,2006,Embraer,E190,2
44590,0,B6,285,N183JB,JFK,RDU,2022-01-29,0:00:00,2022-01-29,12:20:00,0,0,0,2,2005,Embraer,E190,0
44590,0,B6,295,N807JB,JFK,AUS,2022-01-29,0:00:00,2022-01-29,13:44:00,0,0,0,2,2012,Airbus,A320,0
44590,0,B6,385,N354JB,JFK,RDU,2022-01-29,0:00:00,2022-01-29,20:40:00,0,0,0,2,2013,Embraer,E190,0
44590,0,B6,585,N779JB,JFK,RDU,2022-01-29,0:00:00,2022-01-29,6:00:00,0,0,0,2,2009,Airbus,A320,0
44590,0,B6,795,N794JB,JFK,AUS,2022-01-29,0:00:00,2022-01-29,6:59:00,0,0,0,2,2011,Airbus,A320,0
44590,1,B6,97,N999JQ,JFK,DEN,2022-01-29,1:21:00,2022-01-29,20:00:00,16,321,222,0,2018,Airbus,A321,1
44590,0,DL,1077,N893DN,JFK,DEN,2022-01-29,0:00:00,2022-01-29,19:59:00,0,0,0,2,2018,Boeing,B739,0
44590,0,DL,1170,N704X,JFK,DEN,2022-01-29,0:00:00,2022-01-29,7:59:00,0,0,0,2,1997,Boeing,B752,0
44590,0,9E,4829,N307PQ,JFK,RDU,2022-01-29,0:00:00,2022-01-29,16:55:00,0,0,0,2,2014,Bombardier,CRJ9,0
44590,0,9E,4873,N335PQ,JFK,RDU,2022-01-29,0:00:00,2022-01-29,8:15:00,0,0,0,2,2014,Bombardier,CRJ9,0
44590,0,9E,5113,N320PQ,JFK,RDU,2022-01-29,0:00:00,2022-01-29,11:00:00,0,0,0,2,2014,Bombardier,CRJ9,0
44590,0,9E,5247,N182GJ,JFK,RDU,2022-01-29,0:00:00,2022-01-29,19:30:00,0,0,0,2,2008,Bombardier,CRJ9,0
44590,0,9E,5447,N182GJ,JFK,RDU,2022-01-29,0:00:00,2022-01-29,13:35:00,0,0,0,2,2008,Bombardier,CRJ9,0
44590,0,DL,655,N365NB,JFK,AUS,2022-01-29,0:00:00,2022-01-29,18:39:00,0,0,0,2,2003,Airbus,A319,0
44590,0,DL,659,N365NB,JFK,AUS,2022-01-29,0:00:00,2022-01-29,8:30:00,0,0,0,2,2003,Airbus,A319,0
44591,0,AA,2772,N994NN,JFK,AUS,2022-01-30,0:00:00,2022-01-30,17:29:00,0,0,0,2,2016,Boeing,B738,0
44591,0,AA,2813,N344PP,JFK,AUS,2022-01-30,0:00:00,2022-01-30,8:00:00,0,0,0,2,2017,Boeing,B738,0
44591,14,YX,4503,N408YX,JFK,RDU,2022-01-30,14:21:00,2022-01-30,14:30:00,36,-9,73,0,2013,Embraer,E75L,0
44591,21,YX,4533,N410YX,JFK,RDU,2022-01-30,21:38:00,2022-01-30,21:40:00,23,-2,72,0,2013,Embraer,E75L,0
44591,16,YX,4540,N403YX,JFK,RDU,2022-01-30,16:43:00,2022-01-30,16:45:00,18,-2,76,0,2013,Embraer,E75L,0
44591,13,YX,4628,N114HQ,JFK,RDU,2022-01-30,13:07:00,2022-01-30,13:00:00,20,7,71,0,2007,Embraer,E75L,0
44591,0,B6,1185,N328JB,JFK,RDU,2022-01-30,0:55:00,2022-01-30,17:29:00,18,446,68,0,2011,Embraer,E190,0
44591,23,B6,1295,N834JB,JFK,AUS,2022-01-30,23:49:00,2022-01-30,20:40:00,25,189,202,0,2013,Airbus,A320,0
44591,14,B6,285,N216JB,JFK,RDU,2022-01-30,14:48:00,2022-01-30,12:20:00,20,148,70,0,2006,Embraer,E190,0
44591,17,B6,295,N657JB,JFK,AUS,2022-01-30,17:35:00,2022-01-30,13:44:00,40,231,203,0,2007,Airbus,A320,0
44591,0,B6,385,N266JB,JFK,RDU,2022-01-30,0:00:00,2022-01-30,20:40:00,0,0,0,2,2007,Embraer,E190,0
44591,7,B6,585,N729JB,JFK,RDU,2022-01-30,7:06:00,2022-01-30,5:59:00,15,67,69,0,2008,Airbus,A320,0
44591,1,B6,97,N907JB,JFK,DEN,2022-01-30,1:01:00,2022-01-30,20:00:00,15,301,213,0,2013,Airbus,A321,0
44591,0,DL,1077,N821DN,JFK,DEN,2022-01-30,0:00:00,2022-01-30,19:59:00,0,0,0,2,2014,Boeing,B739,0
44591,0,DL,1170,N721TW,JFK,DEN,2022-01-30,0:00:00,2022-01-30,7:59:00,0,0,0,2,1999,Boeing,B752,0
44591,0,DL,1175,N365NB,JFK,AUS,2022-01-30,0:00:00,2022-01-30,13:05:00,0,0,0,2,2003,Airbus,A319,0
44591,0,9E,4829,N182GJ,JFK,RDU,2022-01-30,0:00:00,2022-01-30,16:55:00,0,0,0,2,2008,Bombardier,CRJ9,0
44591,0,9E,4873,N337PQ,JFK,RDU,2022-01-30,0:00:00,2022-01-30,8:15:00,0,0,0,2,2014,Bombardier,CRJ9,0
44591,0,9E,5113,N371CA,JFK,RDU,2022-01-30,0:00:00,2022-01-30,11:42:00,0,0,0,2,2003,Bombardier,CRJ7,0
44591,0,9E,5247,N182GJ,JFK,RDU,2022-01-30,0:00:00,2022-01-30,19:20:00,0,0,0,2,2008,Bombardier,CRJ9,0
44591,0,YX,5619,N209JQ,JFK,RDU,2022-01-30,0:00:00,2022-01-30,13:35:00,0,0,0,2,2008,Embraer,E75L,0
44591,0,DL,655,N318NB,JFK,AUS,2022-01-30,0:00:00,2022-01-30,18:39:00,0,0,0,2,2000,Airbus,A319,0
44591,0,DL,659,N318NB,JFK,AUS,2022-01-30,0:00:00,2022-01-30,8:30:00,0,0,0,2,2000,Airbus,A319,0
44592,17,AA,2772,N909NN,JFK,AUS,2022-01-31,17:30:00,2022-01-31,17:29:00,19,1,201,0,2012,Boeing,B738,0
44592,8,AA,2813,N971NN,JFK,AUS,2022-01-31,8:06:00,2022-01-31,8:00:00,27,6,210,0,2015,Boeing,B738,0
44592,14,YX,4503,N436YX,JFK,RDU,2022-01-31,14:19:00,2022-01-31,14:30:00,18,-11,71,0,2014,Embraer,E75L,0
44592,21,YX,4533,N426YX,JFK,RDU,2022-01-31,21:31:00,2022-01-31,21:40:00,29,-9,71,0,2014,Embraer,E75L,0
44592,16,YX,4540,N418YX,JFK,RDU,2022-01-31,16:37:00,2022-01-31,16:45:00,26,-8,72,0,2013,Embraer,E75L,0
44592,12,YX,4628,N124HQ,JFK,RDU,2022-01-31,12:46:00,2022-01-31,13:00:00,24,-14,85,0,2007,Embraer,E75L,0
44592,7,YX,4926,N413YX,JFK,RDU,2022-01-31,7:53:00,2022-01-31,7:40:00,47,13,77,0,2013,Embraer,E75L,0
44592,18,B6,1185,N317JB,JFK,RDU,2022-01-31,18:07:00,2022-01-31,17:29:00,27,38,68,0,2010,Embraer,E190,0
44592,14,B6,285,N329JB,JFK,RDU,2022-01-31,14:55:00,2022-01-31,12:20:00,20,155,71,0,2011,Embraer,E190,0
44592,15,B6,295,N510JB,JFK,AUS,2022-01-31,15:17:00,2022-01-31,13:44:00,20,93,210,0,2000,Airbus,A320,0
44592,0,B6,385,N258JB,JFK,RDU,2022-01-31,0:00:00,2022-01-31,20:40:00,0,0,0,1,2006,Embraer,E190,0
44592,5,B6,585,N827JB,JFK,RDU,2022-01-31,5:56:00,2022-01-31,6:00:00,13,-4,69,0,2013,Airbus,A320,0
44592,7,B6,795,N746JB,JFK,AUS,2022-01-31,7:24:00,2022-01-31,6:59:00,19,25,209,0,2008,Airbus,A320,0
44592,22,B6,97,N999JQ,JFK,DEN,2022-01-31,22:28:00,2022-01-31,20:00:00,25,148,236,0,2018,Airbus,A321,0
44592,20,DL,1077,N926DZ,JFK,DEN,2022-01-31,20:18:00,2022-01-31,19:59:00,13,19,228,0,2019,Boeing,B739,0
44592,8,DL,1170,N703TW,JFK,DEN,2022-01-31,8:03:00,2022-01-31,8:05:00,17,-2,227,0,1996,Boeing,B752,0
44592,13,DL,1175,N327NB,JFK,AUS,2022-01-31,13:02:00,2022-01-31,13:05:00,15,-3,205,0,2001,Airbus,A319,0
44592,16,9E,4829,N927XJ,JFK,RDU,2022-01-31,16:37:00,2022-01-31,16:55:00,32,-18,71,0,2008,Bombardier,CRJ9,0
44592,0,9E,4873,N146PQ,JFK,RDU,2022-01-31,0:00:00,2022-01-31,8:15:00,0,0,0,1,2007,Bombardier,CRJ9,0
44592,11,9E,5113,N337PQ,JFK,RDU,2022-01-31,11:37:00,2022-01-31,11:42:00,19,-5,75,0,2014,Bombardier,CRJ9,0
44592,19,9E,5247,N300PQ,JFK,RDU,2022-01-31,19:17:00,2022-01-31,19:20:00,18,-3,71,0,2013,Bombardier,CRJ9,0
44592,13,YX,5619,N235JQ,JFK,RDU,2022-01-31,13:30:00,2022-01-31,13:35:00,16,-5,81,0,2008,Embraer,E75L,0
44592,18,DL,655,N322NB,JFK,AUS,2022-01-31,18:59:00,2022-01-31,18:39:00,11,20,202,0,2001,Airbus,A319,0
44592,8,DL,659,N322NB,JFK,AUS,2022-01-31,8:35:00,2022-01-31,8:30:00,42,5,210,0,2001,Airbus,A319,0
44593,17,AA,2772,N880NN,JFK,AUS,2022-02-01,17:26:00,2022-02-01,17:29:00,17,-3,217,0,2011,Boeing,B738,0
44593,7,AA,2813,N314PD,JFK,AUS,2022-02-01,7:56:00,2022-02-01,8:00:00,29,-4,209,0,2017,Boeing,B738,0
44593,14,YX,4503,N128HQ,JFK,RDU,2022-02-01,14:22:00,2022-02-01,14:30:00,22,-8,69,0,2008,Embraer,E75L,0
44593,16,YX,4540,N109HQ,JFK,RDU,2022-02-01,16:32:00,2022-02-01,16:45:00,21,-13,70,0,2007,Embraer,E75L,0
44593,12,YX,4628,N121HQ,JFK,RDU,2022-02-01,12:57:00,2022-02-01,13:00:00,21,-3,72,0,2007,Embraer,E75L,0
44593,7,YX,4926,N117HQ,JFK,RDU,2022-02-01,7:25:00,2022-02-01,7:40:00,23,-15,70,0,2007,Embraer,E75L,0
44593,19,B6,1185,N190JB,JFK,RDU,2022-02-01,19:36:00,2022-02-01,17:29:00,17,127,66,0,2005,Embraer,E190,0
44593,12,B6,285,N316JB,JFK,RDU,2022-02-01,12:19:00,2022-02-01,12:20:00,15,-1,71,0,2009,Embraer,E190,0
44593,14,B6,295,N534JB,JFK,AUS,2022-02-01,14:13:00,2022-02-01,13:44:00,25,29,207,0,2002,Airbus,A320,0
44593,20,B6,385,N284JB,JFK,RDU,2022-02-01,20:46:00,2022-02-01,20:40:00,16,6,67,0,2008,Embraer,E190,0
44593,5,B6,585,N651JB,JFK,RDU,2022-02-01,5:54:00,2022-02-01,6:00:00,14,-6,71,0,2007,Airbus,A320,0
44593,20,B6,97,N913JB,JFK,DEN,2022-02-01,20:00:00,2022-02-01,20:00:00,21,0,238,0,2013,Airbus,A321,0
44593,20,DL,1077,N816DN,JFK,DEN,2022-02-01,20:22:00,2022-02-01,19:59:00,34,23,234,0,2014,Boeing,B739,0
44593,7,DL,1170,N704X,JFK,DEN,2022-02-01,7:56:00,2022-02-01,7:59:00,27,-3,238,0,1997,Boeing,B752,0
44593,13,DL,1175,N349NB,JFK,AUS,2022-02-01,13:01:00,2022-02-01,13:05:00,20,-4,207,0,2002,Airbus,A319,0
44593,16,9E,4829,N166PQ,JFK,RDU,2022-02-01,16:50:00,2022-02-01,16:55:00,11,-5,70,0,2008,Bombardier,CRJ9,0
44593,8,9E,4873,N901XJ,JFK,RDU,2022-02-01,8:11:00,2022-02-01,8:15:00,15,-4,68,0,2007,Bombardier,CRJ9,0
44593,11,9E,5113,N166PQ,JFK,RDU,2022-02-01,11:24:00,2022-02-01,11:29:00,13,-5,70,0,2008,Bombardier,CRJ9,0
44593,19,9E,5247,N336PQ,JFK,RDU,2022-02-01,19:15:00,2022-02-01,19:20:00,15,-5,68,0,2014,Bombardier,CRJ9,0
44593,13,YX,5619,N234JQ,JFK,RDU,2022-02-01,13:27:00,2022-02-01,13:35:00,18,-8,74,0,2008,Embraer,E75L,0
44593,18,DL,655,N342NB,JFK,AUS,2022-02-01,18:27:00,2022-02-01,18:39:00,15,-12,215,0,2002,Airbus,A319,0
44593,8,DL,659,N327NB,JFK,AUS,2022-02-01,8:25:00,2022-02-01,8:30:00,22,-5,203,0,2001,Airbus,A319,0
44594,0,AA,2772,N958NN,JFK,AUS,2022-02-02,0:00:00,2022-02-02,17:29:00,0,0,0,2,2014,Boeing,B738,0
44594,7,AA,2813,N314PD,JFK,AUS,2022-02-02,7:54:00,2022-02-02,8:00:00,16,-6,237,0,2017,Boeing,B738,0
44594,14,YX,4503,N110HQ,JFK,RDU,2022-02-02,14:25:00,2022-02-02,14:30:00,22,-5,69,0,2007,Embraer,E75L,0
44594,16,YX,4540,N422YX,JFK,RDU,2022-02-02,16:42:00,2022-02-02,16:45:00,23,-3,74,0,2014,Embraer,E75L,0
44594,12,YX,4628,N447YX,JFK,RDU,2022-02-02,12:52:00,2022-02-02,13:00:00,18,-8,73,0,2015,Embraer,E75L,0
44594,7,YX,4926,N426YX,JFK,RDU,2022-02-02,7:46:00,2022-02-02,7:59:00,17,-13,70,0,2014,Embraer,E75L,0
44594,17,B6,1185,N318JB,JFK,RDU,2022-02-02,17:28:00,2022-02-02,17:29:00,22,-1,68,0,2010,Embraer,E190,0
44594,13,B6,285,N228JB,JFK,RDU,2022-02-02,13:05:00,2022-02-02,12:20:00,17,45,69,0,2006,Embraer,E190,0
44594,13,B6,295,N562JB,JFK,AUS,2022-02-02,13:39:00,2022-02-02,13:44:00,13,-5,230,0,2003,Airbus,A320,0
44594,0,B6,385,N193JB,JFK,RDU,2022-02-02,0:13:00,2022-02-02,20:40:00,21,213,71,0,2005,Embraer,E190,0
44594,5,B6,585,N794JB,JFK,RDU,2022-02-02,5:49:00,2022-02-02,6:00:00,29,-11,75,0,2011,Airbus,A320,0
44594,20,B6,97,N972JT,JFK,DEN,2022-02-02,20:03:00,2022-02-02,20:00:00,38,3,260,0,2016,Airbus,A321,0
44594,19,DL,1077,N920DU,JFK,DEN,2022-02-02,19:59:00,2022-02-02,19:59:00,43,0,272,0,2019,Boeing,B739,0
44594,8,DL,1170,N722TW,JFK,DEN,2022-02-02,8:04:00,2022-02-02,8:05:00,26,-1,241,0,1999,Boeing,B752,0
44594,12,DL,1175,N342NB,JFK,AUS,2022-02-02,12:55:00,2022-02-02,13:05:00,11,-10,235,0,2002,Airbus,A319,0
44594,16,9E,4829,N582CA,JFK,RDU,2022-02-02,16:45:00,2022-02-02,16:55:00,13,-10,71,0,2008,Bombardier,CRJ9,0
44594,8,9E,4873,N315PQ,JFK,RDU,2022-02-02,8:11:00,2022-02-02,8:15:00,29,-4,74,0,2014,Bombardier,CRJ9,0
44594,11,9E,5113,N298PQ,JFK,RDU,2022-02-02,11:37:00,2022-02-02,11:42:00,14,-5,72,0,2013,Bombardier,CRJ9,0
44594,19,9E,5247,N331PQ,JFK,RDU,2022-02-02,19:16:00,2022-02-02,19:20:00,36,-4,71,0,2014,Bombardier,CRJ9,0
44594,13,YX,5619,N228JQ,JFK,RDU,2022-02-02,13:26:00,2022-02-02,13:35:00,22,-9,70,0,2008,Embraer,E75L,0
44594,19,DL,655,N349NB,JFK,AUS,2022-02-02,19:13:00,2022-02-02,18:39:00,29,34,232,0,2002,Airbus,A319,0
44594,8,DL,659,N349NB,JFK,AUS,2022-02-02,8:23:00,2022-02-02,8:30:00,23,-7,220,0,2002,Airbus,A319,0
44595,17,AA,2772,N981NN,JFK,AUS,2022-02-03,17:38:00,2022-02-03,17:29:00,16,9,236,0,2015,Boeing,B738,1
44595,0,AA,2813,N899NN,JFK,AUS,2022-02-03,0:00:00,2022-02-03,8:25:00,0,0,0,2,2012,Boeing,B738,1
44595,14,YX,4503,N132HQ,JFK,RDU,2022-02-03,14:24:00,2022-02-03,14:30:00,13,-6,72,0,2008,Embraer,E75L,1
44595,0,YX,4533,N420YX,JFK,RDU,2022-02-03,0:15:00,2022-02-03,21:40:00,20,155,76,0,2014,Embraer,E75L,1
44595,16,YX,4540,N440YX,JFK,RDU,2022-02-03,16:36:00,2022-02-03,16:45:00,27,-9,77,0,2014,Embraer,E75L,1
44595,16,YX,4628,N102HQ,JFK,RDU,2022-02-03,16:33:00,2022-02-03,13:00:00,26,213,75,0,2007,Embraer,E75L,1
44595,9,YX,4926,N409YX,JFK,RDU,2022-02-03,9:54:00,2022-02-03,7:59:00,21,115,76,0,2013,Embraer,E75L,1
44595,18,B6,1185,N505JB,JFK,RDU,2022-02-03,18:51:00,2022-02-03,17:29:00,19,82,69,0,2000,Airbus,A320,1
44595,0,B6,1295,N648JB,JFK,AUS,2022-02-03,0:00:00,2022-02-03,20:40:00,0,0,0,2,2006,Airbus,A320,1
44595,12,B6,285,N183JB,JFK,RDU,2022-02-03,12:18:00,2022-02-03,12:20:00,19,-2,72,0,2005,Embraer,E190,1
44595,13,B6,295,N796JB,JFK,AUS,2022-02-03,13:58:00,2022-02-03,13:44:00,16,14,237,0,2012,Airbus,A320,1
44595,20,B6,385,N317JB,JFK,RDU,2022-02-03,20:42:00,2022-02-03,20:40:00,24,2,73,0,2010,Embraer,E190,1
44595,5,B6,585,N595JB,JFK,RDU,2022-02-03,5:59:00,2022-02-03,6:00:00,16,-1,73,0,2004,Airbus,A320,1
44595,20,B6,97,N994JL,JFK,DEN,2022-02-03,20:08:00,2022-02-03,20:00:00,35,8,236,0,2018,Airbus,A321,1
44595,20,DL,1077,N890DN,JFK,DEN,2022-02-03,20:43:00,2022-02-03,19:59:00,25,44,233,0,2018,Boeing,B739,1
44595,8,DL,1170,N727TW,JFK,DEN,2022-02-03,8:03:00,2022-02-03,8:05:00,22,-2,252,0,1999,Boeing,B752,1
44595,0,DL,1175,N360NB,JFK,AUS,2022-02-03,0:00:00,2022-02-03,13:05:00,0,0,0,2,2003,Airbus,A319,1
44595,16,9E,4829,N293PQ,JFK,RDU,2022-02-03,16:45:00,2022-02-03,16:55:00,23,-10,75,0,2013,Bombardier,CRJ9,1
44595,8,9E,4873,N300PQ,JFK,RDU,2022-02-03,8:10:00,2022-02-03,8:15:00,29,-5,71,0,2013,Bombardier,CRJ9,1
44595,11,9E,5113,N146PQ,JFK,RDU,2022-02-03,11:37:00,2022-02-03,11:42:00,40,-5,70,0,2007,Bombardier,CRJ9,1
44595,20,9E,5247,N337PQ,JFK,RDU,2022-02-03,20:40:00,2022-02-03,19:20:00,23,80,73,0,2014,Bombardier,CRJ9,1
44595,13,YX,5619,N216JQ,JFK,RDU,2022-02-03,13:42:00,2022-02-03,13:35:00,21,7,76,0,2009,Embraer,E75L,1
44595,19,DL,655,N342NB,JFK,AUS,2022-02-03,19:06:00,2022-02-03,18:39:00,26,27,238,0,2002,Airbus,A319,1
44595,0,DL,659,N342NB,JFK,AUS,2022-02-03,0:00:00,2022-02-03,8:30:00,0,0,0,2,2002,Airbus,A319,1
44596,0,AA,2772,N976AN,JFK,AUS,2022-02-04,0:00:00,2022-02-04,17:29:00,0,0,0,2,2001,Boeing,B738,1
44596,8,AA,2813,N946NN,JFK,AUS,2022-02-04,8:21:00,2022-02-04,8:25:00,53,-4,255,0,2014,Boeing,B738,1
44596,14,YX,4503,N448YX,JFK,RDU,2022-02-04,14:28:00,2022-02-04,14:30:00,25,-2,83,0,2020,Embraer,E75L,1
44596,16,YX,4540,N435YX,JFK,RDU,2022-02-04,16:45:00,2022-02-04,16:45:00,39,0,85,0,2014,Embraer,E75L,1
44596,12,YX,4628,N420YX,JFK,RDU,2022-02-04,12:52:00,2022-02-04,13:00:00,18,-8,77,0,2014,Embraer,E75L,1
44596,0,B6,1185,N796JB,JFK,RDU,2022-02-04,0:00:00,2022-02-04,17:29:00,0,0,0,2,2012,Airbus,A320,1
