FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,DEP_TIME,CRS_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,ACTIVE_WEATHER
2/13/2022,8,AA,2813,N946NN,JFK,AUS,2/13/2022 8:28,2/13/2022 8:25,59,3,221,0,2014,Boeing,B738,1
2/13/2022,15,YX,4503,N409YX,JFK,RDU,2/13/2022 15:12,2/13/2022 14:30,49,42,96,0,2013,Embraer,E75L,1
2/13/2022,21,YX,4533,N133HQ,JFK,RDU,2/13/2022 21:37,2/13/2022 21:40,45,-3,91,0,2008,Embraer,E75L,1
2/13/2022,16,YX,4540,N448YX,JFK,RDU,2/13/2022 16:47,2/13/2022 16:45,39,2,92,0,2020,Embraer,E75L,1
2/13/2022,13,YX,4628,N117HQ,JFK,RDU,2/13/2022 13:42,2/13/2022 13:00,40,42,95,0,2007,Embraer,E75L,1
2/13/2022,7,YX,4926,N420YX,JFK,RDU,2/13/2022 7:32,2/13/2022 7:40,53,-8,91,0,2014,Embraer,E75L,1
2/13/2022,18,B6,1185,N239JB,JFK,RDU,2/13/2022 18:29,2/13/2022 17:29,34,60,88,0,2006,Embraer,E190,1
2/13/2022,21,B6,1295,N585JB,JFK,AUS,2/13/2022 21:40,2/13/2022 20:40,36,60,208,0,2004,Airbus,A320,1
2/13/2022,14,B6,285,N228JB,JFK,RDU,2/13/2022 14:27,2/13/2022 12:30,32,117,100,0,2006,Embraer,E190,1
2/13/2022,15,B6,295,N547JB,JFK,AUS,2/13/2022 15:06,2/13/2022 13:44,71,82,209,0,2002,Airbus,A320,1
2/13/2022,20,B6,385,N206JB,JFK,RDU,2/13/2022 20:53,2/13/2022 20:40,26,13,87,0,2006,Embraer,E190,1
2/13/2022,6,B6,585,N662JB,JFK,RDU,2/13/2022 6:21,2/13/2022 5:59,67,22,88,0,2007,Airbus,A320,0
2/13/2022,21,B6,97,N958JB,JFK,DEN,2/13/2022 21:52,2/13/2022 20:00,57,112,227,0,2015,Airbus,A321,1
2/13/2022,20,DL,1077,N903DN,JFK,DEN,2/13/2022 20:59,2/13/2022 19:59,78,60,229,0,2018,Boeing,B739,1
2/13/2022,7,DL,1170,N723TW,JFK,DEN,2/13/2022 7:53,2/13/2022 7:59,136,-6,227,0,2000,Boeing,B752,1
2/13/2022,13,DL,1175,N360NB,JFK,AUS,2/13/2022 13:31,2/13/2022 13:05,54,26,223,0,2003,Airbus,A319,1
2/13/2022,19,9E,4829,N480PX,JFK,RDU,2/13/2022 19:34,2/13/2022 16:55,0,159,0,2,2020,Bombardier,CRJ9,1
2/13/2022,11,9E,4873,N348PQ,JFK,RDU,2/13/2022 11:56,2/13/2022 8:15,67,221,88,0,2015,Bombardier,CRJ9,1
2/13/2022,11,9E,5113,N292PQ,JFK,RDU,2/13/2022 11:46,2/13/2022 11:42,85,4,90,0,2013,Bombardier,CRJ9,1
2/13/2022,0,9E,5247,N292PQ,JFK,RDU,2/13/2022 0:00,2/13/2022 19:20,0,0,0,3,2013,Bombardier,CRJ9,0
2/13/2022,7,YX,5619,N206JQ,JFK,RDU,2/13/2022 7:52,2/13/2022 13:35,13,1097,78,0,2008,Embraer,E75L,1
2/13/2022,23,DL,655,N349NB,JFK,AUS,2/13/2022 23:01,2/13/2022 18:39,18,262,205,0,2002,Airbus,A319,0
2/13/2022,10,DL,659,N349NB,JFK,AUS,2/13/2022 10:32,2/13/2022 8:30,131,122,214,0,2002,Airbus,A319,1
2/14/2022,17,AA,2772,N344PP,JFK,AUS,2/14/2022 17:27,2/14/2022 17:29,15,-2,221,0,2017,Boeing,B738,0
2/14/2022,8,AA,2813,N843NN,JFK,AUS,2/14/2022 8:20,2/14/2022 8:25,20,-5,226,0,2010,Boeing,B738,0
2/14/2022,14,YX,4503,N134HQ,JFK,RDU,2/14/2022 14:20,2/14/2022 14:30,27,-10,86,0,2008,Embraer,E75L,0
2/14/2022,21,YX,4533,N406YX,JFK,RDU,2/14/2022 21:32,2/14/2022 21:40,19,-8,80,0,2013,Embraer,E75L,0
2/14/2022,17,YX,4540,N435YX,JFK,RDU,2/14/2022 17:05,2/14/2022 16:45,18,20,77,0,2014,Embraer,E75L,0
2/14/2022,12,YX,4628,N133HQ,JFK,RDU,2/14/2022 12:50,2/14/2022 13:00,16,-10,74,0,2008,Embraer,E75L,0
2/14/2022,9,YX,4926,N108HQ,JFK,RDU,2/14/2022 9:10,2/14/2022 7:40,21,90,79,0,2007,Embraer,E75L,0
2/14/2022,17,B6,1185,N239JB,JFK,RDU,2/14/2022 17:31,2/14/2022 17:29,18,2,82,0,2006,Embraer,E190,0
2/14/2022,13,B6,285,N306JB,JFK,RDU,2/14/2022 13:25,2/14/2022 12:20,17,65,78,0,2009,Embraer,E190,0
2/14/2022,14,B6,295,N547JB,JFK,AUS,2/14/2022 14:04,2/14/2022 13:44,12,20,218,0,2002,Airbus,A320,0
2/14/2022,20,B6,385,N328JB,JFK,RDU,2/14/2022 20:38,2/14/2022 20:40,31,-2,80,0,2011,Embraer,E190,0
2/14/2022,6,B6,585,N608JB,JFK,RDU,2/14/2022 6:56,2/14/2022 6:00,24,56,70,0,2005,Airbus,A320,0
2/14/2022,6,B6,795,N659JB,JFK,AUS,2/14/2022 6:49,2/14/2022 6:59,30,-10,214,0,2007,Airbus,A320,0
2/14/2022,21,B6,97,N998JE,JFK,DEN,2/14/2022 21:00,2/14/2022 20:00,26,60,242,0,2018,Airbus,A321,0
2/14/2022,20,DL,1077,N3772H,JFK,DEN,2/14/2022 20:58,2/14/2022 19:59,25,59,237,0,2010,Boeing,B738,0
2/14/2022,8,DL,1170,N704X,JFK,DEN,2/14/2022 8:23,2/14/2022 8:05,28,18,236,0,1997,Boeing,B752,0
2/14/2022,13,DL,1175,N342NB,JFK,AUS,2/14/2022 13:00,2/14/2022 13:05,16,-5,219,0,2002,Airbus,A319,0
2/14/2022,17,9E,4829,N325PQ,JFK,RDU,2/14/2022 17:18,2/14/2022 16:55,23,23,76,0,2014,Bombardier,CRJ9,0
2/14/2022,8,9E,4873,N922XJ,JFK,RDU,2/14/2022 8:19,2/14/2022 8:15,23,4,76,0,2008,Bombardier,CRJ9,0
2/14/2022,12,9E,5113,N325PQ,JFK,RDU,2/14/2022 12:28,2/14/2022 11:42,12,46,76,0,2014,Bombardier,CRJ9,0
2/14/2022,19,9E,5247,N902XJ,JFK,RDU,2/14/2022 19:15,2/14/2022 19:20,19,-5,75,0,2007,Bombardier,CRJ9,0
2/14/2022,13,YX,5619,N231JQ,JFK,RDU,2/14/2022 13:58,2/14/2022 13:35,17,23,80,0,2008,Embraer,E75L,0
2/14/2022,18,DL,655,N360NB,JFK,AUS,2/14/2022 18:37,2/14/2022 18:39,19,-2,216,0,2003,Airbus,A319,0
2/14/2022,8,DL,659,N360NB,JFK,AUS,2/14/2022 8:29,2/14/2022 8:30,25,-1,215,0,2003,Airbus,A319,0
2/15/2022,17,AA,2772,N315RJ,JFK,AUS,2/15/2022 17:44,2/15/2022 17:29,16,15,216,0,2018,Boeing,B38M,0
2/15/2022,8,AA,2813,N945AN,JFK,AUS,2/15/2022 8:23,2/15/2022 8:25,12,-2,218,0,2000,Boeing,B738,0
2/15/2022,14,YX,4503,N119HQ,JFK,RDU,2/15/2022 14:20,2/15/2022 14:30,20,-10,67,0,2007,Embraer,E75L,0
2/15/2022,16,YX,4540,N440YX,JFK,RDU,2/15/2022 16:41,2/15/2022 16:45,21,-4,72,0,2014,Embraer,E75L,0
2/15/2022,12,YX,4628,N435YX,JFK,RDU,2/15/2022 12:51,2/15/2022 13:00,38,-9,73,0,2014,Embraer,E75L,0
2/15/2022,7,YX,4926,N117HQ,JFK,RDU,2/15/2022 7:55,2/15/2022 7:40,36,15,78,0,2007,Embraer,E75L,0
2/15/2022,17,B6,1185,N373JB,JFK,RDU,2/15/2022 17:28,2/15/2022 17:29,9,-1,71,0,2013,Embraer,E190,0
2/15/2022,21,B6,1295,N656JB,JFK,AUS,2/15/2022 21:03,2/15/2022 20:40,15,23,211,0,2007,Airbus,A320,0
2/15/2022,13,B6,285,N198JB,JFK,RDU,2/15/2022 13:24,2/15/2022 12:20,34,64,70,0,2006,Embraer,E190,0
2/15/2022,14,B6,295,N547JB,JFK,AUS,2/15/2022 14:19,2/15/2022 13:44,17,35,208,0,2002,Airbus,A320,0
2/15/2022,20,B6,385,N339JB,JFK,RDU,2/15/2022 20:43,2/15/2022 20:40,11,3,69,0,2011,Embraer,E190,0
2/15/2022,5,B6,585,N634JB,JFK,RDU,2/15/2022 5:57,2/15/2022 6:01,13,-4,79,0,2006,Airbus,A320,0
2/15/2022,20,B6,97,N959JB,JFK,DEN,2/15/2022 20:06,2/15/2022 20:00,16,6,238,0,2015,Airbus,A321,0
2/15/2022,19,DL,1077,N858DZ,JFK,DEN,2/15/2022 19:59,2/15/2022 19:59,16,0,233,0,2016,Boeing,B739,0
2/15/2022,7,DL,1170,N710TW,JFK,DEN,2/15/2022 7:56,2/15/2022 7:59,17,-3,242,0,1997,Boeing,B752,0
2/15/2022,12,DL,1175,N336NB,JFK,AUS,2/15/2022 12:55,2/15/2022 13:05,39,-10,214,0,2002,Airbus,A319,0
2/15/2022,16,9E,4829,N147PQ,JFK,RDU,2/15/2022 16:51,2/15/2022 16:55,18,-4,75,0,2007,Bombardier,CRJ9,0
2/15/2022,8,9E,4873,N272PQ,JFK,RDU,2/15/2022 8:09,2/15/2022 8:15,34,-6,78,0,2013,Bombardier,CRJ9,0
2/15/2022,11,9E,5113,N924XJ,JFK,RDU,2/15/2022 11:25,2/15/2022 11:29,11,-4,78,0,2008,Bombardier,CRJ9,0
2/15/2022,19,9E,5247,N181GJ,JFK,RDU,2/15/2022 19:16,2/15/2022 19:20,17,-4,69,0,2008,Bombardier,CRJ9,0
2/15/2022,13,YX,5619,N223JQ,JFK,RDU,2/15/2022 13:32,2/15/2022 13:35,31,-3,74,0,2008,Embraer,E75L,0
2/15/2022,18,DL,655,N340NB,JFK,AUS,2/15/2022 18:37,2/15/2022 18:39,13,-2,213,0,2002,Airbus,A319,0
2/15/2022,8,DL,659,N340NB,JFK,AUS,2/15/2022 8:38,2/15/2022 8:30,21,8,213,0,2002,Airbus,A319,0
2/16/2022,17,AA,2772,N815NN,JFK,AUS,2/16/2022 17:30,2/16/2022 17:29,22,1,239,0,2009,Boeing,B738,0
2/16/2022,8,AA,2813,N901NN,JFK,AUS,2/16/2022 8:17,2/16/2022 8:25,30,-8,220,0,2012,Boeing,B738,0
2/16/2022,14,YX,4503,N431YX,JFK,RDU,2/16/2022 14:26,2/16/2022 14:30,16,-4,73,0,2014,Embraer,E75L,0
2/16/2022,16,YX,4540,N420YX,JFK,RDU,2/16/2022 16:37,2/16/2022 16:45,21,-8,73,0,2014,Embraer,E75L,0
2/16/2022,12,YX,4628,N130HQ,JFK,RDU,2/16/2022 12:50,2/16/2022 13:00,20,-10,70,0,2008,Embraer,E75L,0
2/16/2022,7,YX,4926,N450YX,JFK,RDU,2/16/2022 7:49,2/16/2022 7:59,40,-10,72,0,2021,Embraer,E75L,0
2/16/2022,17,B6,1185,N339JB,JFK,RDU,2/16/2022 17:24,2/16/2022 17:29,14,-5,69,0,2011,Embraer,E190,0
2/16/2022,12,B6,285,N306JB,JFK,RDU,2/16/2022 12:13,2/16/2022 12:20,15,-7,69,0,2009,Embraer,E190,0
2/16/2022,13,B6,295,N646JB,JFK,AUS,2/16/2022 13:44,2/16/2022 13:44,19,0,225,0,2006,Airbus,A320,0
2/16/2022,20,B6,385,N329JB,JFK,RDU,2/16/2022 20:33,2/16/2022 20:40,33,-7,70,0,2011,Embraer,E190,0
2/16/2022,5,B6,585,N637JB,JFK,RDU,2/16/2022 5:52,2/16/2022 6:00,13,-8,71,0,2006,Airbus,A320,0
2/16/2022,6,B6,795,N606JB,JFK,AUS,2/16/2022 6:53,2/16/2022 6:59,19,-6,218,0,2005,Airbus,A320,0
2/16/2022,20,B6,97,N974JT,JFK,DEN,2/16/2022 20:00,2/16/2022 20:00,34,0,249,0,2016,Airbus,A321,0
2/16/2022,20,DL,1077,N893DN,JFK,DEN,2/16/2022 20:10,2/16/2022 19:59,37,11,247,0,2018,Boeing,B739,0
2/16/2022,8,DL,1170,N710TW,JFK,DEN,2/16/2022 8:00,2/16/2022 8:05,23,-5,247,0,1997,Boeing,B752,0
2/16/2022,12,DL,1175,N340NB,JFK,AUS,2/16/2022 12:57,2/16/2022 13:05,21,-8,225,0,2002,Airbus,A319,0
2/16/2022,16,9E,4829,N935XJ,JFK,RDU,2/16/2022 16:49,2/16/2022 16:55,25,-6,70,0,2008,Bombardier,CRJ9,0
2/16/2022,8,9E,4873,N348PQ,JFK,RDU,2/16/2022 8:11,2/16/2022 8:15,43,-4,67,0,2015,Bombardier,CRJ9,0
2/16/2022,11,9E,5113,N935XJ,JFK,RDU,2/16/2022 11:38,2/16/2022 11:42,18,-4,65,0,2008,Bombardier,CRJ9,0
2/16/2022,19,9E,5247,N272PQ,JFK,RDU,2/16/2022 19:15,2/16/2022 19:20,24,-5,71,0,2013,Bombardier,CRJ9,0
2/16/2022,13,YX,5619,N203JQ,JFK,RDU,2/16/2022 13:24,2/16/2022 13:35,21,-11,71,0,2008,Embraer,E75L,0
2/16/2022,18,DL,655,N336NB,JFK,AUS,2/16/2022 18:36,2/16/2022 18:39,22,-3,226,0,2002,Airbus,A319,0
2/16/2022,8,DL,659,N336NB,JFK,AUS,2/16/2022 8:27,2/16/2022 8:30,39,-3,219,0,2002,Airbus,A319,0
2/17/2022,17,AA,2772,N899NN,JFK,AUS,2/17/2022 17:27,2/17/2022 17:29,21,-2,259,0,2012,Boeing,B738,0
2/17/2022,8,AA,2813,N972NN,JFK,AUS,2/17/2022 8:25,2/17/2022 8:25,15,0,229,0,2015,Boeing,B738,0
2/17/2022,15,YX,4503,N136HQ,JFK,RDU,2/17/2022 15:03,2/17/2022 14:30,25,33,76,0,2008,Embraer,E75L,0
2/17/2022,21,YX,4533,N448YX,JFK,RDU,2/17/2022 21:52,2/17/2022 21:40,21,12,78,0,2020,Embraer,E75L,0
2/17/2022,17,YX,4540,N441YX,JFK,RDU,2/17/2022 17:18,2/17/2022 16:45,19,33,74,0,2014,Embraer,E75L,0
2/17/2022,12,YX,4628,N420YX,JFK,RDU,2/17/2022 12:56,2/17/2022 13:00,45,-4,77,0,2014,Embraer,E75L,0
2/17/2022,8,YX,4926,N122HQ,JFK,RDU,2/17/2022 8:19,2/17/2022 7:59,57,20,75,0,2007,Embraer,E75L,0
2/17/2022,13,B6,295,N645JB,JFK,AUS,2/17/2022 13:00,2/17/2022 13:10,42,-10,245,0,2006,Airbus,A320,0
2/17/2022,20,B6,385,N283JB,JFK,RDU,2/17/2022 20:00,2/17/2022 20:00,32,0,74,0,2007,Embraer,E190,0
2/17/2022,9,B6,585,N231JB,JFK,RDU,2/17/2022 9:20,2/17/2022 9:20,14,0,75,0,2006,Embraer,E190,0
2/17/2022,21,B6,97,N648JB,JFK,DEN,2/17/2022 21:08,2/17/2022 20:20,16,48,240,0,2006,Airbus,A320,0
2/17/2022,20,DL,1077,N903DN,JFK,DEN,2/17/2022 20:32,2/17/2022 19:59,32,33,249,0,2018,Boeing,B739,0
2/17/2022,8,DL,1170,N721TW,JFK,DEN,2/17/2022 8:02,2/17/2022 8:05,18,-3,248,0,1999,Boeing,B752,0
2/17/2022,12,DL,1175,N337NB,JFK,AUS,2/17/2022 12:59,2/17/2022 13:05,37,-6,262,0,2002,Airbus,A319,0
2/17/2022,16,9E,4829,N337PQ,JFK,RDU,2/17/2022 16:49,2/17/2022 16:55,19,-6,77,0,2014,Bombardier,CRJ9,0
2/17/2022,8,9E,4873,N315PQ,JFK,RDU,2/17/2022 8:12,2/17/2022 8:15,54,-3,74,0,2014,Bombardier,CRJ9,0
2/17/2022,11,9E,5113,N337PQ,JFK,RDU,2/17/2022 11:58,2/17/2022 11:42,20,16,74,0,2014,Bombardier,CRJ9,0
2/17/2022,19,9E,5247,N301PQ,JFK,RDU,2/17/2022 19:15,2/17/2022 19:20,20,-5,73,0,2013,Bombardier,CRJ9,0
2/17/2022,15,YX,5619,N203JQ,JFK,RDU,2/17/2022 15:27,2/17/2022 13:35,26,112,79,0,2008,Embraer,E75L,0
2/17/2022,18,DL,655,N340NB,JFK,AUS,2/17/2022 18:41,2/17/2022 18:39,30,2,261,0,2002,Airbus,A319,0
2/17/2022,8,DL,659,N340NB,JFK,AUS,2/17/2022 8:27,2/17/2022 8:30,19,-3,229,0,2002,Airbus,A319,0
2/18/2022,17,AA,2772,N996NN,JFK,AUS,2/18/2022 17:29,2/18/2022 17:29,25,0,240,0,2016,Boeing,B738,0
2/18/2022,8,AA,2813,N967AN,JFK,AUS,2/18/2022 8:25,2/18/2022 8:25,55,0,253,0,2001,Boeing,B738,0
2/18/2022,15,YX,4503,N127HQ,JFK,RDU,2/18/2022 15:42,2/18/2022 14:30,40,72,92,0,2008,Embraer,E75L,0
2/18/2022,18,YX,4540,N424YX,JFK,RDU,2/18/2022 18:23,2/18/2022 16:45,39,98,87,0,2014,Embraer,E75L,0
2/18/2022,12,YX,4628,N441YX,JFK,RDU,2/18/2022 12:59,2/18/2022 13:00,29,-1,94,0,2014,Embraer,E75L,1
2/18/2022,7,YX,4926,N118HQ,JFK,RDU,2/18/2022 7:35,2/18/2022 7:40,39,-5,85,0,2007,Embraer,E75L,1
2/18/2022,15,B6,295,N580JB,JFK,AUS,2/18/2022 15:10,2/18/2022 13:08,33,122,228,0,2003,Airbus,A320,0
2/18/2022,20,B6,385,N328JB,JFK,RDU,2/18/2022 20:38,2/18/2022 20:00,36,38,83,0,2011,Embraer,E190,0
2/18/2022,13,B6,585,N192JB,JFK,RDU,2/18/2022 13:21,2/18/2022 9:20,28,241,96,0,2005,Embraer,E190,0
2/18/2022,20,B6,97,N709JB,JFK,DEN,2/18/2022 20:44,2/18/2022 20:20,32,24,241,0,2008,Airbus,A320,0
2/18/2022,20,DL,1077,N899DN,JFK,DEN,2/18/2022 20:09,2/18/2022 19:59,53,10,243,0,2018,Boeing,B739,0
2/18/2022,8,DL,1170,N707TW,JFK,DEN,2/18/2022 8:18,2/18/2022 8:05,20,13,241,0,1997,Boeing,B752,0
2/18/2022,12,DL,1175,N360NB,JFK,AUS,2/18/2022 12:59,2/18/2022 13:05,24,-6,254,0,2003,Airbus,A319,1
2/18/2022,17,9E,4829,N316PQ,JFK,RDU,2/18/2022 17:17,2/18/2022 16:55,46,22,88,0,2014,Bombardier,CRJ9,0
2/18/2022,8,9E,4873,N315PQ,JFK,RDU,2/18/2022 8:13,2/18/2022 8:15,55,-2,83,0,2014,Bombardier,CRJ9,0
2/18/2022,11,9E,5113,N316PQ,JFK,RDU,2/18/2022 11:39,2/18/2022 11:42,30,-3,89,0,2014,Bombardier,CRJ9,0
2/18/2022,19,9E,5247,N299PQ,JFK,RDU,2/18/2022 19:54,2/18/2022 19:20,38,34,86,0,2013,Bombardier,CRJ9,0
2/18/2022,13,YX,5619,N210JQ,JFK,RDU,2/18/2022 13:58,2/18/2022 13:35,23,23,93,0,2008,Embraer,E75L,0
2/18/2022,18,DL,655,N337NB,JFK,AUS,2/18/2022 18:57,2/18/2022 18:39,41,18,243,0,2002,Airbus,A319,0
2/18/2022,8,DL,659,N337NB,JFK,AUS,2/18/2022 8:45,2/18/2022 8:30,47,15,251,0,2002,Airbus,A319,0
2/19/2022,19,AA,2772,N849NN,JFK,AUS,2/19/2022 19:46,2/19/2022 17:29,27,137,215,0,2010,Boeing,B738,0
2/19/2022,8,AA,2813,N949AN,JFK,AUS,2/19/2022 8:24,2/19/2022 8:25,36,-1,229,0,2000,Boeing,B738,0
2/19/2022,14,YX,4503,N132HQ,JFK,RDU,2/19/2022 14:24,2/19/2022 14:30,21,-6,80,0,2008,Embraer,E75L,0
2/19/2022,16,YX,4540,N418YX,JFK,RDU,2/19/2022 16:39,2/19/2022 16:45,36,-6,75,0,2013,Embraer,E75L,0
2/19/2022,12,YX,4628,N125HQ,JFK,RDU,2/19/2022 12:56,2/19/2022 13:00,15,-4,78,0,2007,Embraer,E75L,0
2/19/2022,7,YX,4926,N425YX,JFK,RDU,2/19/2022 7:45,2/19/2022 7:40,33,5,84,0,2014,Embraer,E75L,0
2/19/2022,16,B6,295,N520JB,JFK,AUS,2/19/2022 16:39,2/19/2022 13:10,49,209,227,0,2001,Airbus,A320,0
2/19/2022,20,B6,385,N273JB,JFK,RDU,2/19/2022 20:12,2/19/2022 20:00,27,12,69,0,2007,Embraer,E190,0
2/19/2022,8,B6,585,N351JB,JFK,RDU,2/19/2022 8:54,2/19/2022 9:00,38,-6,80,0,2012,Embraer,E190,0
2/19/2022,8,B6,795,N779JB,JFK,AUS,2/19/2022 8:29,2/19/2022 6:59,23,90,225,0,2009,Airbus,A320,0
2/19/2022,20,B6,97,N618JB,JFK,DEN,2/19/2022 20:35,2/19/2022 20:20,30,15,232,0,2005,Airbus,A320,0
2/19/2022,20,DL,1077,N802DN,JFK,DEN,2/19/2022 20:11,2/19/2022 19:59,27,12,229,0,2013,Boeing,B739,0
2/19/2022,8,DL,1170,N704X,JFK,DEN,2/19/2022 8:18,2/19/2022 7:59,23,19,238,0,1997,Boeing,B752,0
2/19/2022,16,9E,4829,N297PQ,JFK,RDU,2/19/2022 16:53,2/19/2022 16:55,46,-2,73,0,2013,Bombardier,CRJ9,0
2/19/2022,8,9E,4873,N186PQ,JFK,RDU,2/19/2022 8:07,2/19/2022 8:15,23,-8,81,0,2008,Bombardier,CRJ9,0
2/19/2022,11,9E,5113,N297PQ,JFK,RDU,2/19/2022 11:07,2/19/2022 11:00,14,7,77,0,2013,Bombardier,CRJ9,0
2/19/2022,19,9E,5247,N181GJ,JFK,RDU,2/19/2022 19:25,2/19/2022 19:30,21,-5,68,0,2008,Bombardier,CRJ9,0
2/19/2022,13,9E,5447,N186PQ,JFK,RDU,2/19/2022 13:35,2/19/2022 13:35,17,0,80,0,2008,Bombardier,CRJ9,0
2/19/2022,18,DL,655,N361NB,JFK,AUS,2/19/2022 18:39,2/19/2022 18:39,13,0,219,0,2003,Airbus,A319,0
2/19/2022,8,DL,659,N360NB,JFK,AUS,2/19/2022 8:27,2/19/2022 8:30,21,-3,231,0,2003,Airbus,A319,0
2/20/2022,18,AA,2772,N916NN,JFK,AUS,2/20/2022 18:21,2/20/2022 17:29,36,52,213,0,2013,Boeing,B738,0
2/20/2022,8,AA,2813,N991NN,JFK,AUS,2/20/2022 8:32,2/20/2022 8:25,14,7,229,0,2016,Boeing,B738,0
2/20/2022,14,YX,4503,N131HQ,JFK,RDU,2/20/2022 14:26,2/20/2022 14:30,16,-4,71,0,2008,Embraer,E75L,0
2/20/2022,21,YX,4533,N111HQ,JFK,RDU,2/20/2022 21:33,2/20/2022 21:40,18,-7,69,0,2007,Embraer,E75L,0
2/20/2022,16,YX,4540,N453YX,JFK,RDU,2/20/2022 16:46,2/20/2022 16:45,18,1,74,0,2021,Embraer,E75L,0
2/20/2022,12,YX,4628,N433YX,JFK,RDU,2/20/2022 12:56,2/20/2022 13:00,21,-4,72,0,2014,Embraer,E75L,0
2/20/2022,7,YX,4926,N405YX,JFK,RDU,2/20/2022 7:36,2/20/2022 7:40,16,-4,71,0,2013,Embraer,E75L,0
2/20/2022,14,B6,295,N635JB,JFK,AUS,2/20/2022 14:48,2/20/2022 13:14,22,94,216,0,2006,Airbus,A320,0
2/20/2022,21,B6,385,N328JB,JFK,RDU,2/20/2022 21:19,2/20/2022 20:00,13,79,68,0,2011,Embraer,E190,0
2/20/2022,9,B6,585,N198JB,JFK,RDU,2/20/2022 9:16,2/20/2022 9:20,12,-4,74,0,2006,Embraer,E190,0
2/20/2022,20,B6,97,N520JB,JFK,DEN,2/20/2022 20:33,2/20/2022 20:20,24,13,229,0,2001,Airbus,A320,0
2/20/2022,20,DL,1077,N864DN,JFK,DEN,2/20/2022 20:28,2/20/2022 19:59,34,29,216,0,2016,Boeing,B739,0
2/20/2022,7,DL,1170,N717TW,JFK,DEN,2/20/2022 7:59,2/20/2022 7:59,15,0,231,0,1999,Boeing,B752,0
2/20/2022,13,DL,1175,N357NB,JFK,AUS,2/20/2022 13:39,2/20/2022 13:05,15,34,213,0,2002,Airbus,A319,0
2/20/2022,16,9E,4829,N186PQ,JFK,RDU,2/20/2022 16:55,2/20/2022 16:55,19,0,70,0,2008,Bombardier,CRJ9,0
2/20/2022,8,9E,4873,N292PQ,JFK,RDU,2/20/2022 8:12,2/20/2022 8:15,33,-3,73,0,2013,Bombardier,CRJ9,0
2/20/2022,11,9E,5113,N186PQ,JFK,RDU,2/20/2022 11:42,2/20/2022 11:42,11,0,69,0,2008,Bombardier,CRJ9,0
2/20/2022,19,9E,5247,N921XJ,JFK,RDU,2/20/2022 19:16,2/20/2022 19:20,19,-4,69,0,2008,Bombardier,CRJ9,0
2/20/2022,13,YX,5619,N203JQ,JFK,RDU,2/20/2022 13:30,2/20/2022 13:35,14,-5,73,0,2008,Embraer,E75L,0
2/20/2022,18,DL,655,N360NB,JFK,AUS,2/20/2022 18:39,2/20/2022 18:39,32,0,213,0,2003,Airbus,A319,0
2/20/2022,8,DL,659,N360NB,JFK,AUS,2/20/2022 8:28,2/20/2022 8:30,21,-2,225,0,2003,Airbus,A319,0
2/21/2022,17,AA,2772,N879NN,JFK,AUS,2/21/2022 17:57,2/21/2022 17:29,16,28,228,0,2011,Boeing,B738,0
2/21/2022,8,AA,2813,N905NN,JFK,AUS,2/21/2022 8:21,2/21/2022 8:25,26,-4,235,0,2012,Boeing,B738,0
2/21/2022,14,YX,4503,N420YX,JFK,RDU,2/21/2022 14:24,2/21/2022 14:30,12,-6,72,0,2014,Embraer,E75L,0
2/21/2022,21,YX,4533,N435YX,JFK,RDU,2/21/2022 21:35,2/21/2022 21:40,19,-5,74,0,2014,Embraer,E75L,0
2/21/2022,16,YX,4540,N129HQ,JFK,RDU,2/21/2022 16:40,2/21/2022 16:45,19,-5,71,0,2008,Embraer,E75L,0
2/21/2022,12,YX,4628,N101HQ,JFK,RDU,2/21/2022 12:48,2/21/2022 13:00,21,-12,70,0,2007,Embraer,E75L,0
2/21/2022,8,YX,4926,N413YX,JFK,RDU,2/21/2022 8:44,2/21/2022 7:40,42,64,73,0,2013,Embraer,E75L,0
2/21/2022,20,B6,385,N206JB,JFK,RDU,2/21/2022 20:11,2/21/2022 20:00,26,11,69,0,2006,Embraer,E190,0
2/21/2022,10,B6,585,N318JB,JFK,RDU,2/21/2022 10:44,2/21/2022 9:20,14,84,67,0,2010,Embraer,E190,0
2/21/2022,7,B6,795,N658JB,JFK,AUS,2/21/2022 7:03,2/21/2022 6:59,19,4,222,0,2007,Airbus,A320,0
2/21/2022,21,B6,97,N633JB,JFK,DEN,2/21/2022 21:25,2/21/2022 20:20,26,65,256,0,2006,Airbus,A320,0
2/21/2022,20,DL,1077,N867DN,JFK,DEN,2/21/2022 20:07,2/21/2022 19:59,31,8,240,0,2016,Boeing,B739,0
2/21/2022,8,DL,1170,N721TW,JFK,DEN,2/21/2022 8:01,2/21/2022 8:05,42,-4,235,0,1999,Boeing,B752,0
2/21/2022,12,DL,1175,N338NB,JFK,AUS,2/21/2022 12:57,2/21/2022 13:05,16,-8,224,0,2002,Airbus,A319,0
2/21/2022,16,9E,4829,N309PQ,JFK,RDU,2/21/2022 16:50,2/21/2022 16:55,13,-5,71,0,2014,Bombardier,CRJ9,0
