FL_DATE,DEP_HOUR,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,DEP_TIME,CRS_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,DISTANCE,CANCELLED,LATITUDE,LONGITUDE,ELEVATION,MESONET_STATION,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,RANGE,WIDTH,WIND_DIR,WIND_SPD,WIND_GUST,VISIBILITY,TEMPERATURE,DEW_POINT,REL_HUMIDITY,ALTIMETER,LOWEST_CLOUD_LAYER,N_CLOUD_LAYER,LOW_LEVEL_CLOUD,MID_LEVEL_CLOUD,HIGH_LEVEL_CLOUD,CLOUD_COVER,ACTIVE_WEATHER
2/14/2022,8,AA,2813,AA,2813,N843NN,JFK,AUS,2/14/2022 8:20,2/14/2022 8:25,20,-5,226,1521,0,40.64,-73.77861,13,JFK,2010,Boeing,B738,Medium Range,Narrow-body,310,16,24,10,-6.11,-16.11,45.06,30.04,6500,1,0,1,0,1,0
2/14/2022,14,AA,4503,YX,4503,N134HQ,JFK,RDU,2/14/2022 14:20,2/14/2022 14:30,27,-10,86,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,310,18,24,10,-7.78,-17.22,46.68,30.14,4000,2,1,0,1,1,0
2/14/2022,21,AA,4533,YX,4533,N406YX,JFK,RDU,2/14/2022 21:32,2/14/2022 21:40,19,-8,80,427,0,40.64,-73.77861,13,JFK,2013,Embraer,E75L,Short Range,Narrow-body,310,18,27,10,-4.39,-16.72,37.58,30.18,6000,2,1,0,1,1,0
2/14/2022,17,AA,4540,YX,4540,N435YX,JFK,RDU,2/14/2022 17:05,2/14/2022 16:45,18,20,77,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,330,19,27,10,-6.11,-16.72,42.82,30.16,4500,1,1,0,0,2,0
2/14/2022,12,AA,4628,YX,4628,N133HQ,JFK,RDU,2/14/2022 12:50,2/14/2022 13:00,16,-10,74,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,310,19,0,10,-8.28,-17.22,48.53,30.09,0,0,0,0,0,0,0
2/14/2022,9,AA,4926,YX,4926,N108HQ,JFK,RDU,2/14/2022 9:10,2/14/2022 7:40,21,90,79,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,320,16,0,10,-7.22,-15.61,51.15,30.05,0,0,0,0,0,0,0
2/14/2022,17,B6,1185,B6,1185,N239JB,JFK,RDU,2/14/2022 17:31,2/14/2022 17:29,18,2,82,427,0,40.64,-73.77861,13,JFK,2006,Embraer,E190,Short Range,Narrow-body,330,19,27,10,-6.11,-16.72,42.82,30.16,4500,1,1,0,0,2,0
2/14/2022,13,B6,285,B6,285,N306JB,JFK,RDU,2/14/2022 13:25,2/14/2022 12:20,17,65,78,427,0,40.64,-73.77861,13,JFK,2009,Embraer,E190,Short Range,Narrow-body,320,18,24,10,-8.28,-17.78,46.31,30.12,25000,1,0,0,1,1,0
2/14/2022,14,B6,295,B6,295,N547JB,JFK,AUS,2/14/2022 14:04,2/14/2022 13:44,12,20,218,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A320,Medium Range,Narrow-body,310,18,24,10,-7.78,-17.22,46.68,30.14,4000,2,1,0,1,1,0
2/14/2022,20,B6,385,B6,385,N328JB,JFK,RDU,2/14/2022 20:38,2/14/2022 20:40,31,-2,80,427,0,40.64,-73.77861,13,JFK,2011,Embraer,E190,Short Range,Narrow-body,300,17,23,10,-4.39,-16.11,39.55,30.16,6000,1,1,0,0,1,0
2/14/2022,6,B6,585,B6,585,N608JB,JFK,RDU,2/14/2022 6:56,2/14/2022 6:00,24,56,70,427,0,40.64,-73.77861,13,JFK,2005,Airbus,A320,Medium Range,Narrow-body,330,18,0,10,-3.89,-12.22,52.36,30.04,6000,1,1,0,0,4,0
2/14/2022,6,B6,795,B6,795,N659JB,JFK,AUS,2/14/2022 6:49,2/14/2022 6:59,30,-10,214,1521,0,40.64,-73.77861,13,JFK,2007,Airbus,A320,Medium Range,Narrow-body,330,18,0,10,-3.89,-12.22,52.36,30.04,6000,1,1,0,0,4,0
2/14/2022,21,B6,97,B6,97,N998JE,JFK,DEN,2/14/2022 21:00,2/14/2022 20:00,26,60,242,1626,0,40.64,-73.77861,13,JFK,2018,Airbus,A321,Medium Range,Narrow-body,310,18,27,10,-4.39,-16.72,37.58,30.18,6000,2,1,0,1,1,0
2/14/2022,20,DL,1077,DL,1077,N3772H,JFK,DEN,2/14/2022 20:58,2/14/2022 19:59,25,59,237,1626,0,40.64,-73.77861,13,JFK,2010,Boeing,B738,Medium Range,Narrow-body,300,17,23,10,-4.39,-16.11,39.55,30.16,6000,1,1,0,0,1,0
2/14/2022,8,DL,1170,DL,1170,N704X,JFK,DEN,2/14/2022 8:23,2/14/2022 8:05,28,18,236,1626,0,40.64,-73.77861,13,JFK,1997,Boeing,B752,Medium Range,Narrow-body,310,16,24,10,-6.11,-16.11,45.06,30.04,6500,1,0,1,0,1,0
2/14/2022,13,DL,1175,DL,1175,N342NB,JFK,AUS,2/14/2022 13:00,2/14/2022 13:05,16,-5,219,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,320,18,24,10,-8.28,-17.78,46.31,30.12,25000,1,0,0,1,1,0
2/14/2022,17,DL,4829,9E,4829,N325PQ,JFK,RDU,2/14/2022 17:18,2/14/2022 16:55,23,23,76,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,330,19,27,10,-6.11,-16.72,42.82,30.16,4500,1,1,0,0,2,0
2/14/2022,8,DL,4873,9E,4873,N922XJ,JFK,RDU,2/14/2022 8:19,2/14/2022 8:15,23,4,76,427,0,40.64,-73.77861,13,JFK,2008,Bombardier,CRJ9,Short Range,Narrow-body,310,16,24,10,-6.11,-16.11,45.06,30.04,6500,1,0,1,0,1,0
2/14/2022,12,DL,5113,9E,5113,N325PQ,JFK,RDU,2/14/2022 12:28,2/14/2022 11:42,12,46,76,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,310,19,0,10,-8.28,-17.22,48.53,30.09,0,0,0,0,0,0,0
2/14/2022,19,DL,5247,9E,5247,N902XJ,JFK,RDU,2/14/2022 19:15,2/14/2022 19:20,19,-5,75,427,0,40.64,-73.77861,13,JFK,2007,Bombardier,CRJ9,Short Range,Narrow-body,300,16,22,10,-4.39,-15.61,41.23,30.15,5000,1,1,0,0,2,0
2/14/2022,13,DL,5619,YX,5619,N231JQ,JFK,RDU,2/14/2022 13:58,2/14/2022 13:35,17,23,80,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,320,18,24,10,-8.28,-17.78,46.31,30.12,25000,1,0,0,1,1,0
2/14/2022,18,DL,655,DL,655,N360NB,JFK,AUS,2/14/2022 18:37,2/14/2022 18:39,19,-2,216,1521,0,40.64,-73.77861,13,JFK,2003,Airbus,A319,Medium Range,Narrow-body,300,19,25,10,-5,-16.11,41.42,30.16,4600,1,1,0,0,2,0
2/14/2022,8,DL,659,DL,659,N360NB,JFK,AUS,2/14/2022 8:29,2/14/2022 8:30,25,-1,215,1521,0,40.64,-73.77861,13,JFK,2003,Airbus,A319,Medium Range,Narrow-body,310,16,24,10,-6.11,-16.11,45.06,30.04,6500,1,0,1,0,1,0
2/15/2022,17,AA,2772,AA,2772,N315RJ,JFK,AUS,2/15/2022 17:44,2/15/2022 17:29,16,15,216,1521,0,40.64,-73.77861,13,JFK,2018,Boeing,B38M,Medium Range,Narrow-body,330,6,0,10,-3.89,-16.11,38.09,30.67,25000,1,0,0,1,1,0
2/15/2022,8,AA,2813,AA,2813,N945AN,JFK,AUS,2/15/2022 8:23,2/15/2022 8:25,12,-2,218,1521,0,40.64,-73.77861,13,JFK,2000,Boeing,B738,Medium Range,Narrow-body,320,14,0,10,-8.28,-17.78,46.31,30.48,0,0,0,0,0,0,0
2/15/2022,14,AA,4503,YX,4503,N119HQ,JFK,RDU,2/15/2022 14:20,2/15/2022 14:30,20,-10,67,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,310,13,0,10,-6.72,-16.11,47.22,30.65,5000,2,1,0,1,1,0
2/15/2022,16,AA,4540,YX,4540,N440YX,JFK,RDU,2/15/2022 16:41,2/15/2022 16:45,21,-4,72,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,340,11,0,10,-4.39,-16.11,39.55,30.67,5000,2,1,0,1,1,0
2/15/2022,12,AA,4628,YX,4628,N435YX,JFK,RDU,2/15/2022 12:51,2/15/2022 13:00,38,-9,73,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,310,14,0,10,-8.28,-17.22,48.53,30.59,4500,1,1,0,0,1,0
2/15/2022,7,AA,4926,YX,4926,N117HQ,JFK,RDU,2/15/2022 7:55,2/15/2022 7:40,36,15,78,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,320,16,0,10,-7.78,-17.78,44.55,30.47,0,0,0,0,0,0,0
2/15/2022,17,B6,1185,B6,1185,N373JB,JFK,RDU,2/15/2022 17:28,2/15/2022 17:29,9,-1,71,427,0,40.64,-73.77861,13,JFK,2013,Embraer,E190,Short Range,Narrow-body,330,6,0,10,-3.89,-16.11,38.09,30.67,25000,1,0,0,1,1,0
2/15/2022,21,B6,1295,B6,1295,N656JB,JFK,AUS,2/15/2022 21:03,2/15/2022 20:40,15,23,211,1521,0,40.64,-73.77861,13,JFK,2007,Airbus,A320,Medium Range,Narrow-body,210,11,0,10,-2.22,-13.28,42.47,30.65,25000,1,0,0,1,1,0
2/15/2022,13,B6,285,B6,285,N198JB,JFK,RDU,2/15/2022 13:24,2/15/2022 12:20,34,64,70,427,0,40.64,-73.77861,13,JFK,2006,Embraer,E190,Short Range,Narrow-body,310,13,0,10,-7.78,-16.72,48.68,30.63,4500,1,1,0,0,1,0
2/15/2022,14,B6,295,B6,295,N547JB,JFK,AUS,2/15/2022 14:19,2/15/2022 13:44,17,35,208,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A320,Medium Range,Narrow-body,310,13,0,10,-6.72,-16.11,47.22,30.65,5000,2,1,0,1,1,0
2/15/2022,20,B6,385,B6,385,N339JB,JFK,RDU,2/15/2022 20:43,2/15/2022 20:40,11,3,69,427,0,40.64,-73.77861,13,JFK,2011,Embraer,E190,Short Range,Narrow-body,210,9,0,10,-2.22,-12.78,44.23,30.65,25000,1,0,0,1,1,0
2/15/2022,5,B6,585,B6,585,N634JB,JFK,RDU,2/15/2022 5:57,2/15/2022 6:01,13,-4,79,427,0,40.64,-73.77861,13,JFK,2006,Airbus,A320,Medium Range,Narrow-body,320,11,0,10,-7.22,-17.22,44.72,30.45,0,0,0,0,0,0,0
2/15/2022,20,B6,97,B6,97,N959JB,JFK,DEN,2/15/2022 20:06,2/15/2022 20:00,16,6,238,1626,0,40.64,-73.77861,13,JFK,2015,Airbus,A321,Medium Range,Narrow-body,210,9,0,10,-2.22,-12.78,44.23,30.65,25000,1,0,0,1,1,0
2/15/2022,19,DL,1077,DL,1077,N858DZ,JFK,DEN,2/15/2022 19:59,2/15/2022 19:59,16,0,233,1626,0,40.64,-73.77861,13,JFK,2016,Boeing,B739,Medium Range,Narrow-body,230,6,0,10,-2.22,-15,36.89,30.65,25000,1,0,0,1,1,0
2/15/2022,7,DL,1170,DL,1170,N710TW,JFK,DEN,2/15/2022 7:56,2/15/2022 7:59,17,-3,242,1626,0,40.64,-73.77861,13,JFK,1997,Boeing,B752,Medium Range,Narrow-body,320,16,0,10,-7.78,-17.78,44.55,30.47,0,0,0,0,0,0,0
2/15/2022,12,DL,1175,DL,1175,N336NB,JFK,AUS,2/15/2022 12:55,2/15/2022 13:05,39,-10,214,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,310,14,0,10,-8.28,-17.22,48.53,30.59,4500,1,1,0,0,1,0
2/15/2022,16,DL,4829,9E,4829,N147PQ,JFK,RDU,2/15/2022 16:51,2/15/2022 16:55,18,-4,75,427,0,40.64,-73.77861,13,JFK,2007,Bombardier,CRJ9,Short Range,Narrow-body,340,11,0,10,-4.39,-16.11,39.55,30.67,5000,2,1,0,1,1,0
2/15/2022,8,DL,4873,9E,4873,N272PQ,JFK,RDU,2/15/2022 8:09,2/15/2022 8:15,34,-6,78,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,320,14,0,10,-8.28,-17.78,46.31,30.48,0,0,0,0,0,0,0
2/15/2022,11,DL,5113,9E,5113,N924XJ,JFK,RDU,2/15/2022 11:25,2/15/2022 11:29,11,-4,78,427,0,40.64,-73.77861,13,JFK,2008,Bombardier,CRJ9,Short Range,Narrow-body,290,12,0,10,-8.28,-17.22,48.53,30.56,0,0,0,0,0,0,0
2/15/2022,19,DL,5247,9E,5247,N181GJ,JFK,RDU,2/15/2022 19:16,2/15/2022 19:20,17,-4,69,427,0,40.64,-73.77861,13,JFK,2008,Bombardier,CRJ9,Short Range,Narrow-body,230,6,0,10,-2.22,-15,36.89,30.65,25000,1,0,0,1,1,0
2/15/2022,13,DL,5619,YX,5619,N223JQ,JFK,RDU,2/15/2022 13:32,2/15/2022 13:35,31,-3,74,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,310,13,0,10,-7.78,-16.72,48.68,30.63,4500,1,1,0,0,1,0
2/15/2022,18,DL,655,DL,655,N340NB,JFK,AUS,2/15/2022 18:37,2/15/2022 18:39,13,-2,213,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,260,7,0,10,-2.22,-16.11,33.65,30.65,25000,1,0,0,1,1,0
2/15/2022,8,DL,659,DL,659,N340NB,JFK,AUS,2/15/2022 8:38,2/15/2022 8:30,21,8,213,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,320,14,0,10,-8.28,-17.78,46.31,30.48,0,0,0,0,0,0,0
2/16/2022,17,AA,2772,AA,2772,N815NN,JFK,AUS,2/16/2022 17:30,2/16/2022 17:29,22,1,239,1521,0,40.64,-73.77861,13,JFK,2009,Boeing,B738,Medium Range,Narrow-body,180,13,0,10,6.11,-1.11,59.83,30.7,3000,2,1,0,1,2,0
2/16/2022,8,AA,2813,AA,2813,N901NN,JFK,AUS,2/16/2022 8:17,2/16/2022 8:25,30,-8,220,1521,0,40.64,-73.77861,13,JFK,2012,Boeing,B738,Medium Range,Narrow-body,0,0,0,10,-5.61,-10.61,67.82,30.74,25000,1,0,0,1,2,0
2/16/2022,14,AA,4503,YX,4503,N431YX,JFK,RDU,2/16/2022 14:26,2/16/2022 14:30,16,-4,73,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,180,12,0,10,2.22,-4.39,61.62,30.75,3100,2,1,0,1,3,0
2/16/2022,16,AA,4540,YX,4540,N420YX,JFK,RDU,2/16/2022 16:37,2/16/2022 16:45,21,-8,73,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,180,13,0,10,5,-2.22,59.55,30.73,25000,1,0,0,1,2,0
2/16/2022,12,AA,4628,YX,4628,N130HQ,JFK,RDU,2/16/2022 12:50,2/16/2022 13:00,20,-10,70,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,170,12,0,10,0,-6.11,63.45,30.74,3100,3,1,1,1,3,0
2/16/2022,7,AA,4926,YX,4926,N450YX,JFK,RDU,2/16/2022 7:49,2/16/2022 7:59,40,-10,72,427,0,40.64,-73.77861,13,JFK,2021,Embraer,E75L,Short Range,Narrow-body,0,0,0,10,-3.89,-10.61,59.55,30.76,25000,1,0,0,1,2,0
2/16/2022,17,B6,1185,B6,1185,N339JB,JFK,RDU,2/16/2022 17:24,2/16/2022 17:29,14,-5,69,427,0,40.64,-73.77861,13,JFK,2011,Embraer,E190,Short Range,Narrow-body,180,13,0,10,6.11,-1.11,59.83,30.7,3000,2,1,0,1,2,0
2/16/2022,12,B6,285,B6,285,N306JB,JFK,RDU,2/16/2022 12:13,2/16/2022 12:20,15,-7,69,427,0,40.64,-73.77861,13,JFK,2009,Embraer,E190,Short Range,Narrow-body,170,12,0,10,0,-6.11,63.45,30.74,3100,3,1,1,1,3,0
2/16/2022,13,B6,295,B6,295,N646JB,JFK,AUS,2/16/2022 13:44,2/16/2022 13:44,19,0,225,1521,0,40.64,-73.77861,13,JFK,2006,Airbus,A320,Medium Range,Narrow-body,180,16,20,10,1.11,-5.61,60.83,30.75,3200,2,1,0,1,3,0
2/16/2022,20,B6,385,B6,385,N329JB,JFK,RDU,2/16/2022 20:33,2/16/2022 20:40,33,-7,70,427,0,40.64,-73.77861,13,JFK,2011,Embraer,E190,Short Range,Narrow-body,160,13,0,10,5.61,1.72,76.04,30.57,2500,2,1,0,1,4,0
2/16/2022,5,B6,585,B6,585,N637JB,JFK,RDU,2/16/2022 5:52,2/16/2022 6:00,13,-8,71,427,0,40.64,-73.77861,13,JFK,2006,Airbus,A320,Medium Range,Narrow-body,220,6,0,10,-3.28,-10.61,56.89,30.75,25000,1,0,0,1,2,0
2/16/2022,6,B6,795,B6,795,N606JB,JFK,AUS,2/16/2022 6:53,2/16/2022 6:59,19,-6,218,1521,0,40.64,-73.77861,13,JFK,2005,Airbus,A320,Medium Range,Narrow-body,220,4,0,10,-3.89,-11.11,57.23,30.75,25000,1,0,0,1,3,0
2/16/2022,20,B6,97,B6,97,N974JT,JFK,DEN,2/16/2022 20:00,2/16/2022 20:00,34,0,249,1626,0,40.64,-73.77861,13,JFK,2016,Airbus,A321,Medium Range,Narrow-body,160,13,0,10,5.61,1.72,76.04,30.57,2500,2,1,0,1,4,0
2/16/2022,20,DL,1077,DL,1077,N893DN,JFK,DEN,2/16/2022 20:10,2/16/2022 19:59,37,11,247,1626,0,40.64,-73.77861,13,JFK,2018,Boeing,B739,Medium Range,Narrow-body,160,13,0,10,5.61,1.72,76.04,30.57,2500,2,1,0,1,4,0
2/16/2022,8,DL,1170,DL,1170,N710TW,JFK,DEN,2/16/2022 8:00,2/16/2022 8:05,23,-5,247,1626,0,40.64,-73.77861,13,JFK,1997,Boeing,B752,Medium Range,Narrow-body,0,0,0,10,-5.61,-10.61,67.82,30.74,25000,1,0,0,1,2,0
2/16/2022,12,DL,1175,DL,1175,N340NB,JFK,AUS,2/16/2022 12:57,2/16/2022 13:05,21,-8,225,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,170,12,0,10,0,-6.11,63.45,30.74,3100,3,1,1,1,3,0
2/16/2022,16,DL,4829,9E,4829,N935XJ,JFK,RDU,2/16/2022 16:49,2/16/2022 16:55,25,-6,70,427,0,40.64,-73.77861,13,JFK,2008,Bombardier,CRJ9,Short Range,Narrow-body,180,13,0,10,5,-2.22,59.55,30.73,25000,1,0,0,1,2,0
2/16/2022,8,DL,4873,9E,4873,N348PQ,JFK,RDU,2/16/2022 8:11,2/16/2022 8:15,43,-4,67,427,0,40.64,-73.77861,13,JFK,2015,Bombardier,CRJ9,Short Range,Narrow-body,0,0,0,10,-5.61,-10.61,67.82,30.74,25000,1,0,0,1,2,0
2/16/2022,11,DL,5113,9E,5113,N935XJ,JFK,RDU,2/16/2022 11:38,2/16/2022 11:42,18,-4,65,427,0,40.64,-73.77861,13,JFK,2008,Bombardier,CRJ9,Short Range,Narrow-body,190,10,0,10,-0.61,-6.72,63.31,30.74,10000,2,0,1,1,2,0
2/16/2022,19,DL,5247,9E,5247,N272PQ,JFK,RDU,2/16/2022 19:15,2/16/2022 19:20,24,-5,71,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,170,12,0,10,5.61,1.11,72.78,30.61,2100,2,1,0,1,3,0
2/16/2022,13,DL,5619,YX,5619,N203JQ,JFK,RDU,2/16/2022 13:24,2/16/2022 13:35,21,-11,71,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,180,16,20,10,1.11,-5.61,60.83,30.75,3200,2,1,0,1,3,0
2/16/2022,18,DL,655,DL,655,N336NB,JFK,AUS,2/16/2022 18:36,2/16/2022 18:39,22,-3,226,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,170,12,0,10,6.11,0,64.88,30.65,2500,2,1,0,1,3,0
2/16/2022,8,DL,659,DL,659,N336NB,JFK,AUS,2/16/2022 8:27,2/16/2022 8:30,39,-3,219,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,0,0,0,10,-5.61,-10.61,67.82,30.74,25000,1,0,0,1,2,0
2/17/2022,17,AA,2772,AA,2772,N899NN,JFK,AUS,2/17/2022 17:27,2/17/2022 17:29,21,-2,259,1521,0,40.64,-73.77861,13,JFK,2012,Boeing,B738,Medium Range,Narrow-body,180,18,0,10,10,5.61,74.15,30.18,7000,3,0,1,1,3,0
2/17/2022,8,AA,2813,AA,2813,N972NN,JFK,AUS,2/17/2022 8:25,2/17/2022 8:25,15,0,229,1521,0,40.64,-73.77861,13,JFK,2015,Boeing,B738,Medium Range,Narrow-body,180,10,0,10,6.11,3.89,85.66,30.34,7000,2,0,1,1,4,0
2/17/2022,15,AA,4503,YX,4503,N136HQ,JFK,RDU,2/17/2022 15:03,2/17/2022 14:30,25,33,76,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,190,15,0,10,10,5.61,74.15,30.22,5500,3,1,1,1,3,0
2/17/2022,21,AA,4533,YX,4533,N448YX,JFK,RDU,2/17/2022 21:52,2/17/2022 21:40,21,12,78,427,0,40.64,-73.77861,13,JFK,2020,Embraer,E75L,Short Range,Narrow-body,180,23,29,10,11.11,7.22,76.94,29.99,4500,4,1,1,1,3,0
2/17/2022,17,AA,4540,YX,4540,N441YX,JFK,RDU,2/17/2022 17:18,2/17/2022 16:45,19,33,74,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,180,18,0,10,10,5.61,74.15,30.18,7000,3,0,1,1,3,0
2/17/2022,12,AA,4628,YX,4628,N420YX,JFK,RDU,2/17/2022 12:56,2/17/2022 13:00,45,-4,77,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,190,12,0,10,6.72,3.89,82.12,30.27,5500,3,1,1,1,3,0
2/17/2022,8,AA,4926,YX,4926,N122HQ,JFK,RDU,2/17/2022 8:19,2/17/2022 7:59,57,20,75,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,180,10,0,10,6.11,3.89,85.66,30.34,7000,2,0,1,1,4,0
2/17/2022,13,B6,295,B6,295,N645JB,JFK,AUS,2/17/2022 13:00,2/17/2022 13:10,42,-10,245,1521,0,40.64,-73.77861,13,JFK,2006,Airbus,A320,Medium Range,Narrow-body,180,9,0,10,6.72,4.39,85.06,30.26,6000,2,1,0,1,3,0
2/17/2022,20,B6,385,B6,385,N283JB,JFK,RDU,2/17/2022 20:00,2/17/2022 20:00,32,0,74,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E190,Short Range,Narrow-body,170,20,0,10,11.11,7.22,76.94,30.02,4000,4,1,1,1,3,0
2/17/2022,9,B6,585,B6,585,N231JB,JFK,RDU,2/17/2022 9:20,2/17/2022 9:20,14,0,75,427,0,40.64,-73.77861,13,JFK,2006,Embraer,E190,Short Range,Narrow-body,200,11,0,10,7.22,4.39,82.19,30.32,4300,3,1,0,1,4,0
2/17/2022,21,B6,97,B6,97,N648JB,JFK,DEN,2/17/2022 21:08,2/17/2022 20:20,16,48,240,1626,0,40.64,-73.77861,13,JFK,2006,Airbus,A320,Medium Range,Narrow-body,180,23,29,10,11.11,7.22,76.94,29.99,4500,4,1,1,1,3,0
2/17/2022,20,DL,1077,DL,1077,N903DN,JFK,DEN,2/17/2022 20:32,2/17/2022 19:59,32,33,249,1626,0,40.64,-73.77861,13,JFK,2018,Boeing,B739,Medium Range,Narrow-body,170,20,0,10,11.11,7.22,76.94,30.02,4000,4,1,1,1,3,0
2/17/2022,8,DL,1170,DL,1170,N721TW,JFK,DEN,2/17/2022 8:02,2/17/2022 8:05,18,-3,248,1626,0,40.64,-73.77861,13,JFK,1999,Boeing,B752,Medium Range,Narrow-body,180,10,0,10,6.11,3.89,85.66,30.34,7000,2,0,1,1,4,0
2/17/2022,12,DL,1175,DL,1175,N337NB,JFK,AUS,2/17/2022 12:59,2/17/2022 13:05,37,-6,262,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,190,12,0,10,6.72,3.89,82.12,30.27,5500,3,1,1,1,3,0
2/17/2022,16,DL,4829,9E,4829,N337PQ,JFK,RDU,2/17/2022 16:49,2/17/2022 16:55,19,-6,77,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,180,17,0,10,10,5.61,74.15,30.2,7000,2,0,1,1,4,0
2/17/2022,8,DL,4873,9E,4873,N315PQ,JFK,RDU,2/17/2022 8:12,2/17/2022 8:15,54,-3,74,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,180,10,0,10,6.11,3.89,85.66,30.34,7000,2,0,1,1,4,0
2/17/2022,11,DL,5113,9E,5113,N337PQ,JFK,RDU,2/17/2022 11:58,2/17/2022 11:42,20,16,74,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,200,12,0,10,7.22,4.39,82.19,30.29,5000,2,1,0,1,3,0
2/17/2022,19,DL,5247,9E,5247,N301PQ,JFK,RDU,2/17/2022 19:15,2/17/2022 19:20,20,-5,73,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,180,20,26,10,10.61,6.72,76.86,30.09,4000,4,1,1,1,3,0
2/17/2022,15,DL,5619,YX,5619,N203JQ,JFK,RDU,2/17/2022 15:27,2/17/2022 13:35,26,112,79,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,190,15,0,10,10,5.61,74.15,30.22,5500,3,1,1,1,3,0
2/17/2022,18,DL,655,DL,655,N340NB,JFK,AUS,2/17/2022 18:41,2/17/2022 18:39,30,2,261,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,180,18,0,10,11.72,6.72,71.4,30.14,3000,4,1,1,1,3,0
2/17/2022,8,DL,659,DL,659,N340NB,JFK,AUS,2/17/2022 8:27,2/17/2022 8:30,19,-3,229,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,180,10,0,10,6.11,3.89,85.66,30.34,7000,2,0,1,1,4,0
2/18/2022,17,AA,2772,AA,2772,N996NN,JFK,AUS,2/18/2022 17:29,2/18/2022 17:29,25,0,240,1521,0,40.64,-73.77861,13,JFK,2016,Boeing,B738,Medium Range,Narrow-body,320,21,32,10,6.72,-4.39,44.98,29.79,3900,4,1,1,1,2,0
2/18/2022,8,AA,2813,AA,2813,N967AN,JFK,AUS,2/18/2022 8:25,2/18/2022 8:25,55,0,253,1521,0,40.64,-73.77861,13,JFK,2001,Boeing,B738,Medium Range,Narrow-body,190,24,31,9,10,9.39,95.98,29.49,3200,3,1,1,0,4,0
