FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,SCHED_DEP_DATE,SCHED_DEP_TIME,ACTUAL_DEP_DATE,ACTUAL_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,ACTIVE_WEATHER
44593,13,YX,5619,N234JQ,JFK,RDU,2/1/2022,1:27:00 PM,2/1/2022,1:35:00 PM,18,-8,74,0,2008,Embraer,E75L,0
44593,18,DL,655,N342NB,JFK,AUS,2/1/2022,6:27:00 PM,2/1/2022,6:39:00 PM,15,-12,215,0,2002,Airbus,A319,0
44593,8,DL,659,N327NB,JFK,AUS,2/1/2022,8:25:00 AM,2/1/2022,8:30:00 AM,22,-5,203,0,2001,Airbus,A319,0
44594,0,AA,2772,N958NN,JFK,AUS,2/2/2022,12:00:00 AM,2/2/2022,5:29:00 PM,0,0,0,2,2014,Boeing,B738,0
44594,7,AA,2813,N314PD,JFK,AUS,2/2/2022,7:54:00 AM,2/2/2022,8:00:00 AM,16,-6,237,0,2017,Boeing,B738,0
44594,14,YX,4503,N110HQ,JFK,RDU,2/2/2022,2:25:00 PM,2/2/2022,2:30:00 PM,22,-5,69,0,2007,Embraer,E75L,0
44594,16,YX,4540,N422YX,JFK,RDU,2/2/2022,4:42:00 PM,2/2/2022,4:45:00 PM,23,-3,74,0,2014,Embraer,E75L,0
44594,12,YX,4628,N447YX,JFK,RDU,2/2/2022,12:52:00 PM,2/2/2022,1:00:00 PM,18,-8,73,0,2015,Embraer,E75L,0
44594,7,YX,4926,N426YX,JFK,RDU,2/2/2022,7:46:00 AM,2/2/2022,7:59:00 AM,17,-13,70,0,2014,Embraer,E75L,0
44594,17,B6,1185,N318JB,JFK,RDU,2/2/2022,5:28:00 PM,2/2/2022,5:29:00 PM,22,-1,68,0,2010,Embraer,E190,0
44594,13,B6,285,N228JB,JFK,RDU,2/2/2022,1:05:00 PM,2/2/2022,12:20:00 PM,17,45,69,0,2006,Embraer,E190,0
44594,13,B6,295,N562JB,JFK,AUS,2/2/2022,1:39:00 PM,2/2/2022,1:44:00 PM,13,-5,230,0,2003,Airbus,A320,0
44594,0,B6,385,N193JB,JFK,RDU,2/2/2022,12:13:00 AM,2/2/2022,8:40:00 PM,21,213,71,0,2005,Embraer,E190,0
44594,5,B6,585,N794JB,JFK,RDU,2/2/2022,5:49:00 AM,2/2/2022,6:00:00 AM,29,-11,75,0,2011,Airbus,A320,0
44594,20,B6,97,N972JT,JFK,DEN,2/2/2022,8:03:00 PM,2/2/2022,8:00:00 PM,38,3,260,0,2016,Airbus,A321,0
44594,19,DL,1077,N920DU,JFK,DEN,2/2/2022,7:59:00 PM,2/2/2022,7:59:00 PM,43,0,272,0,2019,Boeing,B739,0
44594,8,DL,1170,N722TW,JFK,DEN,2/2/2022,8:04:00 AM,2/2/2022,8:05:00 AM,26,-1,241,0,1999,Boeing,B752,0
44594,12,DL,1175,N342NB,JFK,AUS,2/2/2022,12:55:00 PM,2/2/2022,1:05:00 PM,11,-10,235,0,2002,Airbus,A319,0
44594,16,9E,4829,N582CA,JFK,RDU,2/2/2022,4:45:00 PM,2/2/2022,4:55:00 PM,13,-10,71,0,2008,Bombardier,CRJ9,0
44594,8,9E,4873,N315PQ,JFK,RDU,2/2/2022,8:11:00 AM,2/2/2022,8:15:00 AM,29,-4,74,0,2014,Bombardier,CRJ9,0
44594,11,9E,5113,N298PQ,JFK,RDU,2/2/2022,11:37:00 AM,2/2/2022,11:42:00 AM,14,-5,72,0,2013,Bombardier,CRJ9,0
44594,19,9E,5247,N331PQ,JFK,RDU,2/2/2022,7:16:00 PM,2/2/2022,7:20:00 PM,36,-4,71,0,2014,Bombardier,CRJ9,0
44594,13,YX,5619,N228JQ,JFK,RDU,2/2/2022,1:26:00 PM,2/2/2022,1:35:00 PM,22,-9,70,0,2008,Embraer,E75L,0
44594,19,DL,655,N349NB,JFK,AUS,2/2/2022,7:13:00 PM,2/2/2022,6:39:00 PM,29,34,232,0,2002,Airbus,A319,0
44594,8,DL,659,N349NB,JFK,AUS,2/2/2022,8:23:00 AM,2/2/2022,8:30:00 AM,23,-7,220,0,2002,Airbus,A319,0
44595,17,AA,2772,N981NN,JFK,AUS,2/3/2022,5:38:00 PM,2/3/2022,5:29:00 PM,16,9,236,0,2015,Boeing,B738,1
44595,0,AA,2813,N899NN,JFK,AUS,2/3/2022,12:00:00 AM,2/3/2022,8:25:00 AM,0,0,0,2,2012,Boeing,B738,1
44595,14,YX,4503,N132HQ,JFK,RDU,2/3/2022,2:24:00 PM,2/3/2022,2:30:00 PM,13,-6,72,0,2008,Embraer,E75L,1
44595,0,YX,4533,N420YX,JFK,RDU,2/3/2022,12:15:00 AM,2/3/2022,9:40:00 PM,20,155,76,0,2014,Embraer,E75L,1
44595,16,YX,4540,N440YX,JFK,RDU,2/3/2022,4:36:00 PM,2/3/2022,4:45:00 PM,27,-9,77,0,2014,Embraer,E75L,1
44595,16,YX,4628,N102HQ,JFK,RDU,2/3/2022,4:33:00 PM,2/3/2022,1:00:00 PM,26,213,75,0,2007,Embraer,E75L,1
44595,9,YX,4926,N409YX,JFK,RDU,2/3/2022,9:54:00 AM,2/3/2022,7:59:00 AM,21,115,76,0,2013,Embraer,E75L,1
44595,18,B6,1185,N505JB,JFK,RDU,2/3/2022,6:51:00 PM,2/3/2022,5:29:00 PM,19,82,69,0,2000,Airbus,A320,1
44595,0,B6,1295,N648JB,JFK,AUS,2/3/2022,12:00:00 AM,2/3/2022,8:40:00 PM,0,0,0,2,2006,Airbus,A320,1
44595,12,B6,285,N183JB,JFK,RDU,2/3/2022,12:18:00 PM,2/3/2022,12:20:00 PM,19,-2,72,0,2005,Embraer,E190,1
44595,13,B6,295,N796JB,JFK,AUS,2/3/2022,1:58:00 PM,2/3/2022,1:44:00 PM,16,14,237,0,2012,Airbus,A320,1
44595,20,B6,385,N317JB,JFK,RDU,2/3/2022,8:42:00 PM,2/3/2022,8:40:00 PM,24,2,73,0,2010,Embraer,E190,1
44595,5,B6,585,N595JB,JFK,RDU,2/3/2022,5:59:00 AM,2/3/2022,6:00:00 AM,16,-1,73,0,2004,Airbus,A320,1
44595,20,B6,97,N994JL,JFK,DEN,2/3/2022,8:08:00 PM,2/3/2022,8:00:00 PM,35,8,236,0,2018,Airbus,A321,1
44595,20,DL,1077,N890DN,JFK,DEN,2/3/2022,8:43:00 PM,2/3/2022,7:59:00 PM,25,44,233,0,2018,Boeing,B739,1
44595,8,DL,1170,N727TW,JFK,DEN,2/3/2022,8:03:00 AM,2/3/2022,8:05:00 AM,22,-2,252,0,1999,Boeing,B752,1
44595,0,DL,1175,N360NB,JFK,AUS,2/3/2022,12:00:00 AM,2/3/2022,1:05:00 PM,0,0,0,2,2003,Airbus,A319,1
44595,16,9E,4829,N293PQ,JFK,RDU,2/3/2022,4:45:00 PM,2/3/2022,4:55:00 PM,23,-10,75,0,2013,Bombardier,CRJ9,1
44595,8,9E,4873,N300PQ,JFK,RDU,2/3/2022,8:10:00 AM,2/3/2022,8:15:00 AM,29,-5,71,0,2013,Bombardier,CRJ9,1
44595,11,9E,5113,N146PQ,JFK,RDU,2/3/2022,11:37:00 AM,2/3/2022,11:42:00 AM,40,-5,70,0,2007,Bombardier,CRJ9,1
44595,20,9E,5247,N337PQ,JFK,RDU,2/3/2022,8:40:00 PM,2/3/2022,7:20:00 PM,23,80,73,0,2014,Bombardier,CRJ9,1
44595,13,YX,5619,N216JQ,JFK,RDU,2/3/2022,1:42:00 PM,2/3/2022,1:35:00 PM,21,7,76,0,2009,Embraer,E75L,1
44595,19,DL,655,N342NB,JFK,AUS,2/3/2022,7:06:00 PM,2/3/2022,6:39:00 PM,26,27,238,0,2002,Airbus,A319,1
44595,0,DL,659,N342NB,JFK,AUS,2/3/2022,12:00:00 AM,2/3/2022,8:30:00 AM,0,0,0,2,2002,Airbus,A319,1
44596,0,AA,2772,N976AN,JFK,AUS,2/4/2022,12:00:00 AM,2/4/2022,5:29:00 PM,0,0,0,2,2001,Boeing,B738,1
44596,8,AA,2813,N946NN,JFK,AUS,2/4/2022,8:21:00 AM,2/4/2022,8:25:00 AM,53,-4,255,0,2014,Boeing,B738,1
44596,14,YX,4503,N448YX,JFK,RDU,2/4/2022,2:28:00 PM,2/4/2022,2:30:00 PM,25,-2,83,0,2020,Embraer,E75L,1
44596,16,YX,4540,N435YX,JFK,RDU,2/4/2022,4:45:00 PM,2/4/2022,4:45:00 PM,39,0,85,0,2014,Embraer,E75L,1
44596,12,YX,4628,N420YX,JFK,RDU,2/4/2022,12:52:00 PM,2/4/2022,1:00:00 PM,18,-8,77,0,2014,Embraer,E75L,1
44596,0,B6,1185,N796JB,JFK,RDU,2/4/2022,12:00:00 AM,2/4/2022,5:29:00 PM,0,0,0,2,2012,Airbus,A320,1
44596,20,B6,1295,N568JB,JFK,AUS,2/4/2022,8:38:00 PM,2/4/2022,8:40:00 PM,96,-2,226,0,2003,Airbus,A320,2
44596,13,B6,285,N306JB,JFK,RDU,2/4/2022,1:25:00 PM,2/4/2022,12:20:00 PM,11,65,77,0,2009,Embraer,E190,1
44596,0,B6,295,N789JB,JFK,AUS,2/4/2022,12:00:00 AM,2/4/2022,1:44:00 PM,0,0,0,2,2011,Airbus,A320,1
44596,23,B6,385,N281JB,JFK,RDU,2/4/2022,11:40:00 PM,2/4/2022,8:40:00 PM,35,180,86,0,2007,Embraer,E190,2
44596,5,B6,585,N505JB,JFK,RDU,2/4/2022,5:52:00 AM,2/4/2022,6:00:00 AM,20,-8,77,0,2000,Airbus,A320,1
44596,0,B6,97,N948JB,JFK,DEN,2/4/2022,12:00:00 AM,2/4/2022,8:00:00 PM,0,0,0,2,2015,Airbus,A321,1
44596,20,DL,1077,N847DN,JFK,DEN,2/4/2022,8:04:00 PM,2/4/2022,7:59:00 PM,69,5,225,0,2015,Boeing,B739,2
44596,8,DL,1170,N705TW,JFK,DEN,2/4/2022,8:03:00 AM,2/4/2022,8:05:00 AM,47,-2,237,0,1997,Boeing,B752,1
44596,13,DL,1175,N318NB,JFK,AUS,2/4/2022,1:52:00 PM,2/4/2022,1:05:00 PM,14,47,253,0,2000,Airbus,A319,1
44596,16,9E,4829,N314PQ,JFK,RDU,2/4/2022,4:50:00 PM,2/4/2022,4:55:00 PM,38,-5,84,0,2014,Bombardier,CRJ9,1
44596,8,9E,4873,N538CA,JFK,RDU,2/4/2022,8:11:00 AM,2/4/2022,8:15:00 AM,74,-4,77,0,2008,Bombardier,CRJ9,1
44596,11,9E,5113,N272PQ,JFK,RDU,2/4/2022,11:41:00 AM,2/4/2022,11:42:00 AM,20,-1,80,0,2013,Bombardier,CRJ9,0
44596,0,9E,5247,N310PQ,JFK,RDU,2/4/2022,12:00:00 AM,2/4/2022,7:20:00 PM,0,0,0,2,2014,Bombardier,CRJ9,1
44596,13,YX,5619,N222JQ,JFK,RDU,2/4/2022,1:33:00 PM,2/4/2022,1:35:00 PM,27,-2,85,0,2007,Embraer,E75L,1
44596,18,DL,655,N360NB,JFK,AUS,2/4/2022,6:58:00 PM,2/4/2022,6:39:00 PM,45,19,249,0,2003,Airbus,A319,1
44596,8,DL,659,N360NB,JFK,AUS,2/4/2022,8:28:00 AM,2/4/2022,8:30:00 AM,50,-2,245,0,2003,Airbus,A319,1
44597,20,AA,2772,N944NN,JFK,AUS,2/5/2022,8:12:00 PM,2/5/2022,5:29:00 PM,18,163,201,0,2014,Boeing,B738,0
44597,8,AA,2813,N337PJ,JFK,AUS,2/5/2022,8:23:00 AM,2/5/2022,8:25:00 AM,27,-2,215,0,2017,Boeing,B738,0
44597,14,YX,4503,N134HQ,JFK,RDU,2/5/2022,2:26:00 PM,2/5/2022,2:30:00 PM,31,-4,75,0,2008,Embraer,E75L,0
44597,16,YX,4540,N136HQ,JFK,RDU,2/5/2022,4:46:00 PM,2/5/2022,4:45:00 PM,30,1,76,0,2008,Embraer,E75L,0
44597,12,YX,4628,N120HQ,JFK,RDU,2/5/2022,12:52:00 PM,2/5/2022,1:00:00 PM,23,-8,79,0,2007,Embraer,E75L,0
44597,7,YX,4926,N122HQ,JFK,RDU,2/5/2022,7:34:00 AM,2/5/2022,7:40:00 AM,18,-6,92,0,2007,Embraer,E75L,0
44597,18,B6,1185,N339JB,JFK,RDU,2/5/2022,6:10:00 PM,2/5/2022,5:29:00 PM,25,41,72,0,2011,Embraer,E190,0
44597,17,B6,285,N355JB,JFK,RDU,2/5/2022,5:00:00 PM,2/5/2022,12:20:00 PM,31,280,71,0,2013,Embraer,E190,0
44597,14,B6,295,N641JB,JFK,AUS,2/5/2022,2:06:00 PM,2/5/2022,1:44:00 PM,27,22,201,0,2006,Airbus,A320,0
44597,21,B6,385,N184JB,JFK,RDU,2/5/2022,9:51:00 PM,2/5/2022,8:40:00 PM,25,71,73,0,2005,Embraer,E190,0
44597,0,B6,585,N552JB,JFK,RDU,2/5/2022,12:00:00 AM,2/5/2022,6:00:00 AM,0,0,0,2,2002,Airbus,A320,2
44597,12,B6,795,N636JB,JFK,AUS,2/5/2022,12:20:00 PM,2/5/2022,6:59:00 AM,14,321,208,0,2006,Airbus,A320,0
44597,21,B6,97,N949JT,JFK,DEN,2/5/2022,9:40:00 PM,2/5/2022,8:00:00 PM,13,100,236,0,2015,Airbus,A321,0
44597,19,DL,1077,N848DN,JFK,DEN,2/5/2022,7:57:00 PM,2/5/2022,7:59:00 PM,12,-2,232,0,2015,Boeing,B739,0
44597,8,DL,1170,N721TW,JFK,DEN,2/5/2022,8:41:00 AM,2/5/2022,7:59:00 AM,40,42,240,0,1999,Boeing,B752,0
44597,16,9E,4829,N301PQ,JFK,RDU,2/5/2022,4:54:00 PM,2/5/2022,4:55:00 PM,39,-1,75,0,2013,Bombardier,CRJ9,0
44597,8,9E,4873,N901XJ,JFK,RDU,2/5/2022,8:12:00 AM,2/5/2022,8:15:00 AM,63,-3,78,0,2007,Bombardier,CRJ9,0
44597,10,9E,5113,N293PQ,JFK,RDU,2/5/2022,10:56:00 AM,2/5/2022,11:00:00 AM,23,-4,78,0,2013,Bombardier,CRJ9,0
44597,19,9E,5247,N292PQ,JFK,RDU,2/5/2022,7:26:00 PM,2/5/2022,7:30:00 PM,19,-4,75,0,2013,Bombardier,CRJ9,0
44597,13,9E,5447,N305PQ,JFK,RDU,2/5/2022,1:39:00 PM,2/5/2022,1:35:00 PM,12,4,75,0,2014,Bombardier,CRJ9,0
44597,19,DL,655,N318NB,JFK,AUS,2/5/2022,7:01:00 PM,2/5/2022,6:39:00 PM,14,22,203,0,2000,Airbus,A319,0
44597,8,DL,659,N318NB,JFK,AUS,2/5/2022,8:51:00 AM,2/5/2022,8:30:00 AM,60,21,200,0,2000,Airbus,A319,0
44598,18,AA,2772,N867NN,JFK,AUS,2/6/2022,6:19:00 PM,2/6/2022,5:29:00 PM,26,50,222,0,2011,Boeing,B738,0
44598,0,AA,2813,N346PR,JFK,AUS,2/6/2022,12:00:00 AM,2/6/2022,8:25:00 AM,0,0,0,1,2017,Boeing,B738,0
44598,14,YX,4503,N453YX,JFK,RDU,2/6/2022,2:23:00 PM,2/6/2022,2:30:00 PM,16,-7,78,0,2021,Embraer,E75L,0
44598,21,YX,4533,N127HQ,JFK,RDU,2/6/2022,9:36:00 PM,2/6/2022,9:40:00 PM,23,-4,77,0,2008,Embraer,E75L,0
44598,16,YX,4540,N135HQ,JFK,RDU,2/6/2022,4:53:00 PM,2/6/2022,4:45:00 PM,22,8,80,0,2008,Embraer,E75L,0
44598,12,YX,4628,N409YX,JFK,RDU,2/6/2022,12:50:00 PM,2/6/2022,1:00:00 PM,18,-10,72,0,2013,Embraer,E75L,0
44598,7,YX,4926,N136HQ,JFK,RDU,2/6/2022,7:34:00 AM,2/6/2022,7:40:00 AM,26,-6,72,0,2008,Embraer,E75L,0
44598,20,B6,1185,N375JB,JFK,RDU,2/6/2022,8:12:00 PM,2/6/2022,5:29:00 PM,27,163,75,0,2013,Embraer,E190,0
44598,21,B6,1295,N535JB,JFK,AUS,2/6/2022,9:19:00 PM,2/6/2022,8:40:00 PM,22,39,226,0,2002,Airbus,A320,0
44598,13,B6,285,N267JB,JFK,RDU,2/6/2022,1:51:00 PM,2/6/2022,12:20:00 PM,17,91,75,0,2007,Embraer,E190,0
44598,14,B6,295,N2002J,JFK,AUS,2/6/2022,2:47:00 PM,2/6/2022,1:44:00 PM,25,63,219,0,2019,Airbus,A21N,0
44598,22,B6,385,N178JB,JFK,RDU,2/6/2022,10:39:00 PM,2/6/2022,8:40:00 PM,17,119,76,0,2005,Embraer,E190,0
44598,7,B6,585,N627JB,JFK,RDU,2/6/2022,7:45:00 AM,2/6/2022,5:59:00 AM,18,106,75,0,2005,Airbus,A320,0
44598,19,B6,97,N998JE,JFK,DEN,2/6/2022,7:59:00 PM,2/6/2022,8:00:00 PM,21,-1,230,0,2018,Airbus,A321,0
44598,20,DL,1077,N862DN,JFK,DEN,2/6/2022,8:07:00 PM,2/6/2022,7:59:00 PM,21,8,226,0,2016,Boeing,B739,0
44598,7,DL,1170,N702TW,JFK,DEN,2/6/2022,7:53:00 AM,2/6/2022,7:59:00 AM,13,-6,223,0,1996,Boeing,B752,0
44598,13,DL,1175,N318NB,JFK,AUS,2/6/2022,1:05:00 PM,2/6/2022,1:05:00 PM,13,0,216,0,2000,Airbus,A319,0
44598,16,9E,4829,N901XJ,JFK,RDU,2/6/2022,4:52:00 PM,2/6/2022,4:55:00 PM,28,-3,76,0,2007,Bombardier,CRJ9,0
44598,8,9E,4873,N314PQ,JFK,RDU,2/6/2022,8:15:00 AM,2/6/2022,8:15:00 AM,33,0,73,0,2014,Bombardier,CRJ9,0
44598,11,9E,5113,N901XJ,JFK,RDU,2/6/2022,11:37:00 AM,2/6/2022,11:42:00 AM,17,-5,75,0,2007,Bombardier,CRJ9,0
44598,19,9E,5247,N146PQ,JFK,RDU,2/6/2022,7:20:00 PM,2/6/2022,7:20:00 PM,17,0,75,0,2007,Bombardier,CRJ9,0
44598,13,YX,5619,N230JQ,JFK,RDU,2/6/2022,1:28:00 PM,2/6/2022,1:35:00 PM,19,-7,80,0,2008,Embraer,E75L,0
44598,18,DL,655,N327NB,JFK,AUS,2/6/2022,6:48:00 PM,2/6/2022,6:39:00 PM,19,9,227,0,2001,Airbus,A319,0
44598,8,DL,659,N327NB,JFK,AUS,2/6/2022,8:31:00 AM,2/6/2022,8:30:00 AM,21,1,213,0,2001,Airbus,A319,0
44599,17,AA,2772,N851NN,JFK,AUS,2/7/2022,5:58:00 PM,2/7/2022,5:29:00 PM,16,29,220,0,2010,Boeing,B738,1
44599,8,AA,2813,N306NY,JFK,AUS,2/7/2022,8:14:00 AM,2/7/2022,8:25:00 AM,28,-11,227,0,2016,Boeing,B738,1
44599,14,YX,4503,N126HQ,JFK,RDU,2/7/2022,2:21:00 PM,2/7/2022,2:30:00 PM,25,-9,96,0,2008,Embraer,E75L,1
44599,21,YX,4533,N114HQ,JFK,RDU,2/7/2022,9:40:00 PM,2/7/2022,9:40:00 PM,22,0,93,0,2007,Embraer,E75L,1
44599,17,YX,4540,N120HQ,JFK,RDU,2/7/2022,5:05:00 PM,2/7/2022,4:45:00 PM,20,20,88,0,2007,Embraer,E75L,1
44599,12,YX,4628,N127HQ,JFK,RDU,2/7/2022,12:48:00 PM,2/7/2022,1:00:00 PM,23,-12,89,0,2008,Embraer,E75L,1
44599,7,YX,4926,N449YX,JFK,RDU,2/7/2022,7:30:00 AM,2/7/2022,7:40:00 AM,24,-10,83,0,2021,Embraer,E75L,0
44599,17,B6,1185,N337JB,JFK,RDU,2/7/2022,5:29:00 PM,2/7/2022,5:29:00 PM,17,0,82,0,2011,Embraer,E190,1
44599,12,B6,285,N337JB,JFK,RDU,2/7/2022,12:26:00 PM,2/7/2022,12:20:00 PM,15,6,87,0,2011,Embraer,E190,1
44599,15,B6,295,N624JB,JFK,AUS,2/7/2022,3:16:00 PM,2/7/2022,1:44:00 PM,25,92,223,0,2005,Airbus,A320,1
44599,21,B6,385,N354JB,JFK,RDU,2/7/2022,9:49:00 PM,2/7/2022,8:40:00 PM,19,69,84,0,2013,Embraer,E190,1
44599,5,B6,585,N625JB,JFK,RDU,2/7/2022,5:48:00 AM,2/7/2022,6:00:00 AM,16,-12,81,0,2005,Airbus,A320,0
44599,0,B6,795,N505JB,JFK,AUS,2/7/2022,12:00:00 AM,2/7/2022,6:59:00 AM,0,0,0,1,2000,Airbus,A320,0
44599,20,B6,97,N972JT,JFK,DEN,2/7/2022,8:03:00 PM,2/7/2022,8:00:00 PM,30,3,226,0,2016,Airbus,A321,1
44599,19,DL,1077,N892DN,JFK,DEN,2/7/2022,7:55:00 PM,2/7/2022,7:59:00 PM,36,-4,222,0,2018,Boeing,B739,1
44599,8,DL,1170,N717TW,JFK,DEN,2/7/2022,8:01:00 AM,2/7/2022,8:05:00 AM,27,-4,221,0,1999,Boeing,B752,1
44599,14,DL,1175,N368NB,JFK,AUS,2/7/2022,2:25:00 PM,2/7/2022,1:05:00 PM,19,80,222,0,2003,Airbus,A319,1
44599,16,9E,4829,N186PQ,JFK,RDU,2/7/2022,4:45:00 PM,2/7/2022,4:55:00 PM,16,-10,89,0,2008,Bombardier,CRJ9,1
44599,8,9E,4873,N200PQ,JFK,RDU,2/7/2022,8:10:00 AM,2/7/2022,8:15:00 AM,20,-5,82,0,2008,Bombardier,CRJ9,1
44599,11,9E,5113,N186PQ,JFK,RDU,2/7/2022,11:29:00 AM,2/7/2022,11:42:00 AM,17,-13,79,0,2008,Bombardier,CRJ9,0
44599,19,9E,5247,N924XJ,JFK,RDU,2/7/2022,7:15:00 PM,2/7/2022,7:20:00 PM,26,-5,85,0,2008,Bombardier,CRJ9,1
44599,14,YX,5619,N218JQ,JFK,RDU,2/7/2022,2:03:00 PM,2/7/2022,1:35:00 PM,20,28,92,0,2007,Embraer,E75L,1
44599,21,DL,655,N318NB,JFK,AUS,2/7/2022,9:13:00 PM,2/7/2022,6:39:00 PM,11,154,214,0,2000,Airbus,A319,1
44599,10,DL,659,N318NB,JFK,AUS,2/7/2022,10:05:00 AM,2/7/2022,8:30:00 AM,15,95,224,0,2000,Airbus,A319,0
44600,17,AA,2772,N985NN,JFK,AUS,2/8/2022,5:24:00 PM,2/8/2022,5:29:00 PM,19,-5,222,0,2016,Boeing,B738,0
44600,8,AA,2813,N950NN,JFK,AUS,2/8/2022,8:10:00 AM,2/8/2022,8:25:00 AM,14,-15,215,0,2014,Boeing,B738,0
44600,14,YX,4503,N131HQ,JFK,RDU,2/8/2022,2:13:00 PM,2/8/2022,2:30:00 PM,25,-17,84,0,2008,Embraer,E75L,0
44600,16,YX,4540,N427YX,JFK,RDU,2/8/2022,4:34:00 PM,2/8/2022,4:45:00 PM,24,-11,81,0,2014,Embraer,E75L,0
44600,12,YX,4628,N120HQ,JFK,RDU,2/8/2022,12:47:00 PM,2/8/2022,1:00:00 PM,19,-13,92,0,2007,Embraer,E75L,0
44600,8,YX,4926,N871RW,JFK,RDU,2/8/2022,8:10:00 AM,2/8/2022,7:40:00 AM,34,30,89,0,2006,Embraer,E170,0
44600,17,B6,1185,N304JB,JFK,RDU,2/8/2022,5:33:00 PM,2/8/2022,5:29:00 PM,20,4,76,0,2009,Embraer,E190,0
44600,12,B6,285,N228JB,JFK,RDU,2/8/2022,12:09:00 PM,2/8/2022,12:20:00 PM,66,-11,86,0,2006,Embraer,E190,0
44600,13,B6,295,N706JB,JFK,AUS,2/8/2022,1:31:00 PM,2/8/2022,1:44:00 PM,22,-13,216,0,2008,Airbus,A320,0
44600,20,B6,385,N353JB,JFK,RDU,2/8/2022,8:35:00 PM,2/8/2022,8:40:00 PM,21,-5,75,0,2012,Embraer,E190,0
44600,5,B6,585,N638JB,JFK,RDU,2/8/2022,5:48:00 AM,2/8/2022,6:00:00 AM,46,-12,85,0,2006,Airbus,A320,1
44600,20,B6,97,N907JB,JFK,DEN,2/8/2022,8:06:00 PM,2/8/2022,8:00:00 PM,37,6,224,0,2013,Airbus,A321,0
44600,19,DL,1077,N803DN,JFK,DEN,2/8/2022,7:56:00 PM,2/8/2022,7:59:00 PM,28,-3,226,0,2013,Boeing,B739,0
44600,7,DL,1170,N721TW,JFK,DEN,2/8/2022,7:55:00 AM,2/8/2022,7:59:00 AM,24,-4,232,0,1999,Boeing,B752,1
44600,12,DL,1175,N321NB,JFK,AUS,2/8/2022,12:59:00 PM,2/8/2022,1:05:00 PM,23,-6,215,0,2001,Airbus,A319,0
44600,16,9E,4829,N187GJ,JFK,RDU,2/8/2022,4:47:00 PM,2/8/2022,4:55:00 PM,13,-8,83,0,2008,Bombardier,CRJ9,0
44600,8,9E,4873,N901XJ,JFK,RDU,2/8/2022,8:09:00 AM,2/8/2022,8:15:00 AM,24,-6,79,0,2007,Bombardier,CRJ9,0
44600,11,9E,5113,N187GJ,JFK,RDU,2/8/2022,11:27:00 AM,2/8/2022,11:29:00 AM,18,-2,85,0,2008,Bombardier,CRJ9,0
44600,19,9E,5247,N200PQ,JFK,RDU,2/8/2022,7:14:00 PM,2/8/2022,7:20:00 PM,23,-6,72,0,2008,Bombardier,CRJ9,0
44600,13,YX,5619,N236JQ,JFK,RDU,2/8/2022,1:26:00 PM,2/8/2022,1:35:00 PM,22,-9,84,0,2008,Embraer,E75L,0
44600,18,DL,655,N340NB,JFK,AUS,2/8/2022,6:29:00 PM,2/8/2022,6:39:00 PM,16,-10,223,0,2002,Airbus,A319,0
44600,8,DL,659,N320US,JFK,AUS,2/8/2022,8:26:00 AM,2/8/2022,8:30:00 AM,29,-4,210,0,1991,Airbus,A320,0
44601,17,AA,2772,N352PS,JFK,AUS,2/9/2022,5:32:00 PM,2/9/2022,5:29:00 PM,14,3,218,0,2017,Boeing,B738,0
44601,8,AA,2813,N306NY,JFK,AUS,2/9/2022,8:18:00 AM,2/9/2022,8:25:00 AM,30,-7,225,0,2016,Boeing,B738,0
44601,14,YX,4503,N101HQ,JFK,RDU,2/9/2022,2:22:00 PM,2/9/2022,2:30:00 PM,14,-8,83,0,2007,Embraer,E75L,0
44601,16,YX,4540,N449YX,JFK,RDU,2/9/2022,4:37:00 PM,2/9/2022,4:45:00 PM,26,-8,80,0,2021,Embraer,E75L,0
44601,12,YX,4628,N425YX,JFK,RDU,2/9/2022,12:52:00 PM,2/9/2022,1:00:00 PM,15,-8,73,0,2014,Embraer,E75L,0
44601,7,YX,4926,N446YX,JFK,RDU,2/9/2022,7:52:00 AM,2/9/2022,7:59:00 AM,48,-7,72,0,2015,Embraer,E75L,0
44601,17,B6,1185,N184JB,JFK,RDU,2/9/2022,5:37:00 PM,2/9/2022,5:29:00 PM,12,8,74,0,2005,Embraer,E190,0
44601,12,B6,285,N238JB,JFK,RDU,2/9/2022,12:12:00 PM,2/9/2022,12:20:00 PM,13,-8,74,0,2006,Embraer,E190,0
44601,14,B6,295,N586JB,JFK,AUS,2/9/2022,2:18:00 PM,2/9/2022,1:44:00 PM,11,34,219,0,2004,Airbus,A320,0
44601,20,B6,385,N247JB,JFK,RDU,2/9/2022,8:32:00 PM,2/9/2022,8:40:00 PM,29,-8,75,0,2006,Embraer,E190,0
44601,5,B6,585,N646JB,JFK,RDU,2/9/2022,5:49:00 AM,2/9/2022,6:00:00 AM,14,-11,74,0,2006,Airbus,A320,0
44601,19,B6,97,N999JQ,JFK,DEN,2/9/2022,7:54:00 PM,2/9/2022,8:00:00 PM,22,-6,220,0,2018,Airbus,A321,0
